Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;51.44089;3.714007;N/A;0;[];0;4455 TW;1;Spanjeweg;Nieuwdorp;Zeeland;Borsele;Netherlands;0411 745 020;N/A;N/A
E-Flux Charging Station;51.428396;3.745246;N/A;0;[];0;4454 PN;13a;Kaaiweg;Borssele;Zeeland;Borsele;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ChargePoint Charging Station;51.4427949;3.741479;N/A;0;[];0;4455 SX;4;Polenweg;Nieuwdorp;Zeeland;Borsele;Netherlands;020 654 5372;https://eu.chargepoint.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.421567;3.732768;N/A;0;[];0;4454 BH;4;Kalootstraat;Borssele;Zeeland;Borsele;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
E-Flux Charging Station;51.4306857;3.7174692;N/A;0;[];0;4454 PM;32;Zeedijk;Borssele;Zeeland;Borsele;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
