Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;52.425582;6.758198999999999;N/A;0;[];0;7678 VR;105;Hardenbergerweg;Geesteren;Overijssel;Tubbergen;Netherlands;0592 390 423;N/A;N/A
E-Flux Charging Station;52.4091725;6.7876249;N/A;5;[];1;7651 BA;21;Knoefstraat;Tubbergen;Overijssel;Tubbergen;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.39876779999999;6.7635468;N/A;0;[];0;7651 ND;67;Almeloseweg;Tubbergen;Overijssel;Tubbergen;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.4089089;6.806094099999999;N/A;0;[];0;7651 KP;2;Tibsweg;Tubbergen;Overijssel;Tubbergen;Netherlands;088 775 5444;https://evbox.com;N/A
Allego Charging Station;52.4076359;6.783763;N/A;0;[];0;7651 CA;2t;Kooikerstraat;Tubbergen;Overijssel;Tubbergen;Netherlands;0800 3745337;https://www.allego.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.4008678;6.7942528;N/A;5;[];1;7651 AN;10;Newtonstraat;Tubbergen;Overijssel;Tubbergen;Netherlands;0546 845 500;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.4212295;6.7978247;N/A;0;[];0;7651 KV;95;Uelserweg;Tubbergen;Overijssel;Tubbergen;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.408232;6.78015;N/A;0;[];0;7651 CW;10;Nassaustraat;Tubbergen;Overijssel;Tubbergen;Netherlands;088 033 3033;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.4112164;6.780973500000001;N/A;1;[];1;7651 LZ;20;Eeshoflaan;Tubbergen;Overijssel;Tubbergen;Netherlands;088 775 5450;https://evbox.com/nl-nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Vattenfall Charging Station;52.4022889;6.7958701;N/A;0;[];0;7651 KK;27;Reutummerweg;Tubbergen;Overijssel;Tubbergen;Netherlands;088 363 7991;https://incharge.vattenfall.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
