Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.0105709;4.703487;N/A;0;[];0;2802 BD;3;Sint Mariewal;Gouda;Zuid-Holland;Gouda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EV Wise Charging Station;52.0125496;4.6969901;N/A;0;[];0;2802 AJ;67;Nijverheidsstraat;Gouda;Zuid-Holland;Gouda;Netherlands;088 989 9970;https://ev-wise.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0160911;4.7109396;N/A;0;[];0;2806 AR;4;Jan van der Heijdenstraat;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.0235079;4.708003199999999;N/A;0;[];0;2805 BC;256;Ridder van Catsweg;Gouda;Zuid-Holland;Gouda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.024316;4.703793;N/A;0;[];0;2803 EL;N/A;Eerste Abel Tasmanhof;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0145209;4.718343;N/A;0;[];0;2806 RX;30;Van Persijnstraat;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.0102923;4.7023021;N/A;0;[];0;2802 JP;1;Moordrechtse Verlaat;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.0121255;4.7050918;N/A;0;[];0;2801 EG;312;Nieuwehaven;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.0138085;4.7050789;N/A;0;[];0;2801 AH;1;Van Swietenstraat;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.0187302;4.706663;N/A;0;[];0;2803 ZD;339;Ronsseweg;Gouda;Zuid-Holland;Gouda;Netherlands;0592 390 423;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0211616;4.7014431;N/A;0;[];0;2803 HJ;172;Bleulandweg;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;N/A;N/A
Threeforce Charging Station;52.0131775;4.709033799999999;N/A;0;[];0;2801 EL;20;Slapperdel;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
EVBox Charging Station;52.0160165;4.7118109;N/A;0;[];0;2806 AE;41;Boelekade;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5450;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.012099;4.715896;N/A;0;[];0;2806 CA;20;Klein Amerika;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.02011599999999;4.698143;N/A;0;[];0;2803 LH;22;Anna van Hensbeeksingel;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.00922600000001;4.7067059;N/A;0;[];0;2801 VJ;73;Raam;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;http://www.lastmilesolutions.com/;N/A
Threeforce Charging Station;52.0121882;4.704317899999999;N/A;0;[];0;2801 LN;4;Regentesseplantsoen;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
Threeforce Charging Station;52.012641;4.7144175;N/A;0;[];0;2801 XB;5;Houtmansgracht;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
ENGIE Charging Station;52.01632;4.7126659;N/A;0;[];0;2806 RA;11E;Noothoven van Goorstraat;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0151906;4.7166773;N/A;0;[];0;2806 PV;98;1e Hieronymus van Alphenstraat;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
EVBox Charging Station;52.0231222;4.7133569;N/A;0;[];0;2805 TA;1;Talmastraat;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0100764;4.705161599999999;N/A;0;[];0;2801 VJ;41;Raam;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0193051;4.704259;N/A;0;[];0;2803 ZK;551;Ronsseweg;Gouda;Zuid-Holland;Gouda;Netherlands;088 369 2900;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0234514;4.7071689;N/A;0;[];0;2803 NA;95;Ridder van Catsweg;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0133555;4.6980105;N/A;0;[];0;2800 AG;4;Nijverheidsstraat;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;52.0121321;4.703261299999999;N/A;0;[];0;2801 LM;100;Achter de Vismarkt;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;52.0144301;4.7042779;N/A;0;[];0;2801 AJ;22;Van Swietenstraat;Gouda;Zuid-Holland;Gouda;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0161344;4.7151682;N/A;0;[];0;2806 PL;N/A;Eerste Kade;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5450;https://evbox.com/nl-nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.02073619999999;4.7092827;N/A;0;[];0;2805 BD;N/A;Van Limburg Stirumstraat;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5444;https://evbox.com/nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0204049;4.703131;N/A;0;[];0;2803 HH;12;Bleulandweg;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
ENGIE Charging Station;52.00922600000001;4.7067059;N/A;0;[];0;2801 VJ;73;Raam;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ENGIE Charging Station;52.0172885;4.7108012;N/A;0;[];0;2805 AL;12;Graaf Florisweg;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.014834;4.698551;N/A;3;[];1;2801 SE;14;Parkstraat;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.01475110000001;4.713762;N/A;0;[];0;2806 AH;161;Boelekade;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.01667;4.70833;N/A;0;[];0;2801 CH;5;Thorbeckelaan;Gouda;Zuid-Holland;Gouda;Netherlands;0800 3745337;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ENGIE Charging Station;52.013461;4.702719999999999;N/A;0;[];0;2801 TE;4;Lepelaerstraat;Gouda;Zuid-Holland;Gouda;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0134122;4.718958;N/A;0;[];0;2806 WP;4;Zoutmanplein;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
NewMotion Charging Station;52.0142866;4.7118733;N/A;0;[];0;2801 EN;3;Lem Dulstraat;Gouda;Zuid-Holland;Gouda;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0185419;4.718597;N/A;0;[];0;2805 AJ;123;Graaf Florisweg;Gouda;Zuid-Holland;Gouda;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0203916;4.701895599999999;N/A;0;[];0;2803 HJ;172;Bleulandweg;Gouda;Zuid-Holland;Gouda;Netherlands;088 775 5450;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.0115097;4.6924522;N/A;0;[];0;2802 AC;1;Industriestraat;Gouda;Zuid-Holland;Gouda;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.003436;4.681801999999999;N/A;0;[];0;2202 NS;9;Piet Heinplein;Noordwijk;Zuid-Holland;Gouda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.008318;4.714468;N/A;0;[];0;2801 ZS;12A;Hoefsteeg;Gouda;Zuid-Holland;Gouda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
FLOW charging Charging Station;52.0224202;4.6857146;N/A;0;[];0;2803 PW;2;Harderwijkweg;Gouda;Zuid-Holland;Gouda;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EV Wise Charging Station;52.02246150000001;4.6804555;N/A;0;[];0;2803 PA;121;Burgemeester van Reenensingel;Gouda;Zuid-Holland;Gouda;Netherlands;088 989 9970;https://ev-wise.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
