Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
E-Flux Charging Station;53.070055;6.083059;N/A;0;[];0;9244 HP;N/A;De Lange Jacht;Beetsterzwaag;Friesland;Opsterland;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;53.0630049;6.080771899999999;N/A;0;[];0;9244 BX;27a;Vlaslaan;Beetsterzwaag;Friesland;Opsterland;Netherlands;070 318 0480;https://services.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;53.0680571;6.0777568;N/A;0;[];0;9244 AC;16;De Letterbeam;Beetsterzwaag;Friesland;Opsterland;Netherlands;09 77 40 50 60;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;53.0593904;6.0810245;N/A;0;[];0;9244 CM;83;Hoofdstraat;Beetsterzwaag;Friesland;Opsterland;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;53.05362299999999;6.0778155;N/A;0;[];0;9244 EW;N/A;De Wissel;Beetsterzwaag;Friesland;Opsterland;Netherlands;088 775 5444;https://evbox.com/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;53.0617926;6.095059000000001;N/A;0;[];0;9244 CJ;N/A;Van Harinxmaweg;Beetsterzwaag;Friesland;Opsterland;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;53.05805059999999;6.0910802;N/A;0;[];0;9244 CJ;10;Van Harinxmaweg;Beetsterzwaag;Friesland;Opsterland;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;53.0528022;6.072945199999999;N/A;0;[];0;9244 EN;22;Eineflecht;Beetsterzwaag;Friesland;Opsterland;Netherlands;088 775 5444;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;53.0657893;6.077902900000001;N/A;0;[];0;9244 AD;2;De Reden;Beetsterzwaag;Friesland;Opsterland;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Tesla Destination Charger;53.0580384;6.0911276;N/A;0;[];0;9244 CJ;10;Van Harinxmaweg;Beetsterzwaag;Friesland;Opsterland;Netherlands;0512 381 245;https://www.tesla.com/charging;N/A
PitPoint Charging Station;53.068057;6.077756;N/A;0;[];0;9244 AC;16;De Letterbeam;Beetsterzwaag;Friesland;Opsterland;Netherlands;06 15113734;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
