Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
TotalEnergies Charging Station;51.84526;4.509741;N/A;0;[];0;2993 LA;1;Londen;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;01 47 44 45 46;https://www.evcharge.total/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.82795549999999;4.484219299999999;N/A;0;[];0;3274 CG;69;John F. Kennedystraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;010 436 5065;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;51.82579819999999;4.480856999999999;N/A;0;[];0;3274 CD;28;Heyne van Althenastraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.8253917;4.4842853;N/A;0;[];0;3274 ND;58;Opper van Treurenstraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;N/A;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;51.84446149999999;4.496724299999999;N/A;0;[];0;2993 HP;6;Swarttouwhaven;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.8281342;4.457739;N/A;0;[];0;3274 BH;24;Goidschalxoordsedijk;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.813387;4.497593;N/A;0;[];0;3274 KE;8A;Reedijk;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;010 436 5065;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.81472669999999;4.498541599999999;N/A;0;[];0;3274 KE;7e;Reedijk;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;088 775 5444;http://www.ev-box.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.82555130000001;4.4843908;N/A;0;[];0;3274 ND;56;Opper van Treurenstraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;088 033 3033;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8362322;4.512877899999999;N/A;0;[];0;2993 AZ;110;Zuider Carnisseweg;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;088 775 5444;https://evbox.com;N/A
PitPoint Charging Station;51.8449689;4.5094617;N/A;0;[];0;2993 LA;1;Londen;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;N/A;https://www.pitpointcleanfuels.com/nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8280279;4.4861024;N/A;0;[];0;3274 MC;32;Professor Teldersstraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;51.84650329999999;4.4986991;N/A;5;[];1;2993 EH;14;Van Beuningenhaven;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.8461353;4.4985095;N/A;0;[];0;2993 EG;48;Van Ommerenhaven;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
EVnetNL Charging Station;51.828498;4.477043999999999;N/A;0;[];0;3274 AJ;8;Marijkestraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8254167;4.4853834;N/A;0;[];0;3274 KC;28;Dokter de Vliegerstraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;0800 3745337;https://allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.84575299999999;4.5055288;N/A;0;[];0;2993 DX;97;Zalmwater;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8449585;4.5065212;N/A;1;[];1;2993 DV;169;Kuilkant;Barendrecht;Zuid-Holland;Barendrecht;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.82652359999999;4.4836904;N/A;0;[];0;3274 NB;2;Arie Jongekrijgstraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;0800 3745337;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8272527;4.4778613;N/A;0;[];0;3274 AK;30;Oranjestraat;Heinenoord;Zuid-Holland;Hoeksche Waard;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
