Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.49532;5.414172;N/A;0;[];0;8244 EB;56;Weerribben;Lelystad;Flevoland;Lelystad;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.4916517;5.4259777;N/A;0;[];0;8244 GH;166;Hollandse Hout;Lelystad;Flevoland;Lelystad;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.490055;5.450413;N/A;0;[];0;8245 JB;57;Wederiklaan;Lelystad;Flevoland;Lelystad;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.4903163;5.449836800000001;N/A;0;[];0;8245 HD;156;Parnassialaan;Lelystad;Flevoland;Lelystad;Netherlands;088 775 5444;https://evbox.com;N/A
E-Flux Charging Station;52.49436900000001;5.411332;N/A;0;[];0;8244 EZ;100;Weerribben;Lelystad;Flevoland;Lelystad;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.4912901;5.4452627;N/A;0;[];0;8245 HH;39;Fioringras;Lelystad;Flevoland;Lelystad;Netherlands;016 93 80 14;https://www.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.4942262;5.4500761;N/A;0;[];0;8245 EH;400;Rijnland;Lelystad;Flevoland;Lelystad;Netherlands;030 410 0887;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
GreenFlux Charging Station;52.488389;5.450737999999999;N/A;0;[];0;8245 NL;N/A;Dotterbloemhof;Lelystad;Flevoland;Lelystad;Netherlands;N/A;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.49025049999999;5.4445966;N/A;0;[];0;8239 NL;45;Koriander;Lelystad;Flevoland;Lelystad;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.4899049;5.4505265;N/A;0;[];0;8245 JB;59;Wederiklaan;Lelystad;Flevoland;Lelystad;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
