Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Tesla Supercharger;51.940726;6.081792999999999;N/A;3.9;[];155;6903 PL;43;Doesburgseweg;Zevenaar;Gelderland;Zevenaar;Netherlands;013 799 9525;https://www.tesla.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.9434843;6.0694342;N/A;3;[];1;6903 ZN;14B;Hunneveldweg;Zevenaar;Gelderland;Zevenaar;Netherlands;N/A;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
e-nuevo Charging Station;51.92127540000001;6.076548799999999;N/A;0;[];0;6905 AR;7;Martinusweg;Zevenaar;Gelderland;Zevenaar;Netherlands;088 011 0297;https://www.enovates.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.939845;6.067259;N/A;0;[];0;6903 VH;6;Boterhek;Zevenaar;Gelderland;Zevenaar;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.9434406;6.0741211;N/A;0;[];0;6903 PZ;28;Mercurion;Zevenaar;Gelderland;Zevenaar;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.9415202;6.070202399999999;N/A;0;[];0;6903 ZN;12;Hunneveldweg;Zevenaar;Gelderland;Zevenaar;Netherlands;088 775 5450;https://evbox.com;N/A
EVBox Charging Station;51.9259765;6.094581;N/A;0;[];0;6902 PA;16;Hengelder;Zevenaar;Gelderland;Zevenaar;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
Ecotap Charging Station;51.9294711;6.0770039;N/A;0;[];0;6901 GR;21;Grietsestraat;Zevenaar;Gelderland;Zevenaar;Netherlands;010 436 5065;https://www.ecotap.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.9344821;6.090375;N/A;0;[];0;6902 PC;9;Marconistraat;Zevenaar;Gelderland;Zevenaar;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.93958139999999;6.0908137;N/A;0;[];0;6902 PP;9;Nieuwe Steeg;Zevenaar;Gelderland;Zevenaar;Netherlands;088 775 5444;https://evbox.com;N/A
