Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;52.163412;6.293540999999999;N/A;0;[];0;7218;N/A;N/A;Almen;Gelderland;Lochem;Netherlands;N/A;http://www.lastmilesolutions.com/;N/A
EVBox Charging Station;52.1578679;6.2351188;N/A;0;[];0;7211 CC;55;Kapperallee;Eefde;Gelderland;Lochem;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
Threeforce Charging Station;52.1620149;6.233575;N/A;0;[];0;7211 BD;70;Schoolstraat;Eefde;Gelderland;Lochem;Netherlands;0411 745 020;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.151822;6.290179999999999;N/A;0;[];0;7218 PA;31C;Lage Lochemseweg;Almen;Gelderland;Lochem;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Deurloo Elektro Charging Station;52.1639749;6.294006;N/A;0;[];0;7218 MB;44;Binnenweg;Almen;Gelderland;Lochem;Netherlands;010 436 5065;http://www.deurlooelektro.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1639896;6.293995799999999;N/A;0;[];0;7218 MB;N/A;Binnenweg;Almen;Gelderland;Lochem;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
