Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
E-Flux Charging Station;52.3422079;6.5641726;N/A;0;[];0;7642 NN;142A;Rijssensestraat;Wierden;Overijssel;Wierden;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3174905;6.532600599999999;N/A;0;[];0;7642 NN;170;Rijssensestraat;Wierden;Overijssel;Wierden;Netherlands;N/A;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3172937;6.5261099;N/A;0;[];0;7461 JG;53;Molendijk Noord;Rijssen;Overijssel;Rijssen-Holten;Netherlands;03 303 44 04;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBOX Charging Station;52.35114309999999;6.582470499999999;N/A;0;[];0;7642 NL;58A;Rijssensestraat;Wierden;Overijssel;Wierden;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.3137722;6.524848599999999;N/A;0;[];0;7461 AS;57;Stationsdwarsweg;Rijssen;Overijssel;Rijssen-Holten;Netherlands;020 763 0620;https://www.e-flux.io/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
NewMotion Charging Station;52.31567039999999;6.5321988;N/A;0;[];0;7461 BV;N/A;Het Nieuwe Veer;Rijssen;Overijssel;Rijssen-Holten;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3174934;6.5305366;N/A;0;[];0;7461 BA;2;Reggesingel;Rijssen;Overijssel;Rijssen-Holten;Netherlands;088 775 5444;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.35049859999999;6.578886199999999;N/A;0;[];0;7642 NR;4;Zandinksweg;Wierden;Overijssel;Wierden;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.34986989999999;6.5795239;N/A;0;[];0;7642 NR;2;Zandinksweg;Wierden;Overijssel;Wierden;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
