Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Eneco Charging Station;51.8432079;4.9509631;N/A;0;[];0;4205 MZ;4;Bannepoort;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;N/A;https://www.eneco-emobility.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8323489;5.0000521;N/A;0;[];0;4207 VN;111;Jip en Janneke;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.83904099999999;4.95731;N/A;0;[];0;4204 AA;N/A;Hare Majesteit van Randwijksingel;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8292242;4.9556837;N/A;0;[];0;4202 MA;22;Timorstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com/nl-nl;N/A
EVBox Charging Station;51.84102499999999;4.9939477;N/A;0;[];0;4207 HL;9;Galvaniweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8317438;4.9643093;N/A;0;[];0;4203 NS;70;Stadhuisplein;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com;N/A
EV Wise Charging Station;51.83707;4.96185;N/A;0;[];0;4204 BP;20;Piazza Center;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 989 9970;https://ev-wise.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8503243;4.9872953;N/A;0;[];0;4206 CE;N/A;N/A;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8330466;4.9735283;N/A;3;[];1;4201 LC;1;Kweeklust;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;51.8418826;4.9513047;N/A;0;[];0;4204 XV;221;Van Hogendorpweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;51.829666;4.970039;N/A;0;[];0;4201 MB;1;Kazerneplein;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.8483563;4.9857445;N/A;0;[];0;4206 CL;16;Papland;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.84057379999999;4.993224199999999;N/A;0;[];0;4207 HG;14;Edisonweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0411 745 020;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;51.8387471;4.9964832;N/A;0;[];0;4207 RL;24;Hendrik Tollensplantsoen;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.8343363;4.993571;N/A;0;[];0;4207 ME;4;Ida Heyermansstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8453684;4.987918899999999;N/A;0;[];0;4206 AC;46;Arkelsedijk;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
EVBox Charging Station;51.8367577;4.9650229;N/A;0;[];0;4205 AN;28;Lijsterbeslaan;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;http://www.ev-box.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8405599;4.994022600000001;N/A;0;[];0;4207 HG;6;Edisonweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
EVBox Charging Station;51.8375335;4.957484500000001;N/A;0;[];0;4204 HK;6;Wijnkoperstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;51.8479977;4.9839531;N/A;0;[];0;4206 CK;19;Papland;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;51.8420244;5.0021391;N/A;0;[];0;4207 HB;6;Stephensonweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com;N/A
Threeforce Charging Station;51.843213;4.999382;N/A;0;[];0;4207 HB;14;Stephensonweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;023 531 9136;https://www.lastmilesolutions.com/;N/A
EVBox Charging Station;51.8412048;5.0009281;N/A;0;[];0;4207 HA;1;Stephensonweg;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
PitPoint Charging Station;51.8184562;4.951783799999999;N/A;0;[];0;4254 EH;2;Loevestein;Sleeuwijk;Noord-Brabant;Land van Altena;Netherlands;06 15113734;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.8369963;5.001489299999999;N/A;0;[];0;4207 TJ;2;Balletstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;N/A;N/A;N/A
BlueMarble Charging Station;51.8319015;4.9645052;N/A;0;[];0;4203 NS;70;Stadhuisplein;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;085 018 6990;https://www.bluemarblecharging.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.8324855;4.9684954;N/A;0;[];0;4201 HL;27;Kleine Landtong;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
Alfen Charging Station;51.8432132;4.9993823;N/A;0;[];0;4207 HB;N/A;N/A;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;036 549 3400;https://www.alfen.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.84862949999999;4.9818308;N/A;0;[];0;4206 CA;5;Boezem;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 775 5450;https://evbox.com/nl-nl/station-map;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8332625;4.9911932;N/A;0;[];0;4207 DE;1;Verdistraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8433429;4.9556653;N/A;0;[];0;4205 KW;213;Dokter Schöyerstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.8343383;4.993569;N/A;0;[];0;4207 ME;4;Ida Heyermansstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;010 436 5065;https://www.threeforce.eu/;N/A
Allego Charging Station;51.840796;4.959468;N/A;0;[];0;4205 KB;40;Dokter Bauerstraat;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;088 033 3033;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8302689;4.987263899999999;N/A;0;[];0;4207 CD;4;Wijdschildplein;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.829066;4.9785579;N/A;0;[];0;4201 BA;15;Kalkhaven;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.8196637;4.9591744;N/A;0;[];0;4254 LN;22;Hoekeinde;Sleeuwijk;Noord-Brabant;Land van Altena;Netherlands;088 010 9500;https://newmotion.com/en-gb;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8424229;4.956445;N/A;5;[];1;4205 KL;99;Dokter Hiemstralaan;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.8366348;4.9934872;N/A;5;[];1;4207 NA;115;Doctor H.B. Wiardi Beckmanplein;Gorinchem;Zuid-Holland;Gorinchem;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
