Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.33331099999999;5.999235;N/A;0;[];0;8161 RK;16;Gelriaweg;Epe;Gelderland;Epe;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ABL Charging Station;52.3304084;5.961717600000001;N/A;0;[];0;8166 GT;14;Langeweg;Emst;Gelderland;Epe;Netherlands;0800 5223727;https://abelinstallatie.nl/voordelen/e-mobility/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3514272;5.9958809;N/A;0;[];0;8161 NW;32;Brinkgreverweg;Epe;Gelderland;Epe;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
Shell Recharge Charging Station;52.3305029;5.9973622;N/A;0;[];0;8161 RK;16;Gelriaweg;Epe;Gelderland;Epe;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Park n Charge Charging Station;52.356758;5.968392;N/A;0;[];0;8162 NJ;13;Jagtlustweg;Epe;Gelderland;Epe;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.35958600000001;5.997980000000001;N/A;0;[];0;8161 BK;27;Heerderweg;Epe;Gelderland;Epe;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3438759;5.9953789;N/A;0;[];0;8161 PH;7;Hammerstraat;Epe;Gelderland;Epe;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;52.34856250000001;5.9924855;N/A;0;[];0;8161 PC;N/A;Korte Veenteweg;Epe;Gelderland;Epe;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.3532391;5.9762983;N/A;0;[];0;8162 GK;9;Dokter Mijsstraat;Epe;Gelderland;Epe;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.346055;5.978632;N/A;0;[];0;8162 VC;12;Glorialaan;Epe;Gelderland;Epe;Netherlands;N/A;https://evbox.com/nl-nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.348298;5.98617;N/A;2;[];1;8161 CK;N/A;Markt;Epe;Gelderland;Epe;Netherlands;0800 3745337;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.35363;5.9777708;N/A;0;[];0;8162 GG;16;Burgemeester van Walsemlaan;Epe;Gelderland;Epe;Netherlands;020 763 0620;https://www.e-flux.io/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;52.348978;5.980722;N/A;0;[];0;8162 EW;2;Polweg;Epe;Gelderland;Epe;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.3438642;5.9998605;N/A;0;[];0;8161 PH;40;Hammerstraat;Epe;Gelderland;Epe;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;52.36582900000001;5.95905;N/A;0;[];0;8162 NR;86;Officiersweg;Epe;Gelderland;Epe;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.3564772;5.9838074;N/A;0;[];0;8162 CP;N/A;Hoge Weerd;Epe;Gelderland;Epe;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Scopius Charging Station;52.35958600000001;5.997980000000001;N/A;0;[];0;8161 BK;27;Heerderweg;Epe;Gelderland;Epe;Netherlands;010 436 5065;https://scopius-ev.de;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.340711;5.986808000000001;N/A;0;[];0;8161 DE;53;Allendelaan;Epe;Gelderland;Epe;Netherlands;088 033 3033;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.346171;5.967938999999999;N/A;0;[];0;8162 JN;38;Struikstuk;Epe;Gelderland;Epe;Netherlands;0800 3745337;https://www.allego.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;52.3462;5.983679899999999;N/A;0;[];0;8162 AN;108A;Hoofdstraat;Epe;Gelderland;Epe;Netherlands;088 033 3033;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
