Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.5036982;4.936791700000001;N/A;1;[];3;1448 TA;15;Laan der Continenten;Purmerend;Noord-Holland;Purmerend;Netherlands;0299 402 870;https://find.shell.com/nl/fuel/12040542-shell-station-de-weidevenne;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.498877;4.929704999999999;N/A;0;[];0;1448 WN;12;Falconstraat;Purmerend;Noord-Holland;Purmerend;Netherlands;030 410 0887;https://www.total.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Greenflux Charging Station;52.5057317;4.9377658;N/A;0;[];0;1448 KN;100;Antwerpenhaven;Purmerend;Noord-Holland;Purmerend;Netherlands;030 410 0800;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
GreenFlux Charging Station;52.4943219;4.936449;N/A;0;[];0;1448 NX;44;Nijlstraat;Purmerend;Noord-Holland;Purmerend;Netherlands;N/A;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.5072458;4.9382164;N/A;0;[];0;1448 KD;32;Rotterdamhaven;Purmerend;Noord-Holland;Purmerend;Netherlands;070 318 0480;https://www.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.5097818;4.937863900000001;N/A;0;[];0;1448 LB;24;Voorbuurt;Purmerend;Noord-Holland;Purmerend;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.4975759;4.9345631;N/A;0;[];0;1448 VR;4;Bossa Novastraat;Purmerend;Noord-Holland;Purmerend;Netherlands;09 77 40 50 60;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.5187106;4.9142768;N/A;0;[];0;1461 GD;44;Zuiderweg;Zuidoostbeemster;Noord-Holland;Beemster;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.48744689999999;4.9396337;N/A;0;[];0;1448 SJ;1-3;Mosselbaai;Purmerend;Noord-Holland;Purmerend;Netherlands;N/A;N/A;N/A
GreenFlux Charging Station;52.5112561;4.9427553;N/A;0;[];0;1441 LB;14;Kanaaldijk;Purmerend;Noord-Holland;Purmerend;Netherlands;030 410 0877;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
