Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
PitPoint Charging Station;52.7502496;4.7738173;N/A;0;[];0;1746 BG;36;Raadhuisstraat;Dirkshorn;Noord-Holland;Schagen;Netherlands;030 410 0800;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.7496129;4.7765959;N/A;0;[];0;1746 BE;27;Raadhuisstraat;Dirkshorn;Noord-Holland;Schagen;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.7355335;4.7737266;N/A;0;[];0;1747 CA;3;Bongerdlaan;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.73574970000001;4.7784137;N/A;0;[];0;1746 CL;6a;Cornelis de Vriesweg;Dirkshorn;Noord-Holland;Schagen;Netherlands;N/A;https://evbox.com/nl-nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBOX Charging Station;52.7270592;4.7936169;N/A;0;[];0;1746 CD;25;Woudmeerweg;Dirkshorn;Noord-Holland;Schagen;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.745928;4.7755638;N/A;0;[];0;1746 AX;1;Park de Horn;Dirkshorn;Noord-Holland;Schagen;Netherlands;088 775 5450;https://evbox.com/en/;N/A
Eneco Charging Station;52.7330544;4.7520738;N/A;0;[];0;1747 GW;50;De Regenboog;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;N/A;https://www.eneco.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.71951929999999;4.796170399999999;N/A;0;[];0;1724 RJ;503;Voorburggracht;Oudkarspel;Noord-Holland;Langedijk;Netherlands;030 410 0877;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.7165456;4.8000631;N/A;0;[];0;1724 RD;920;Dorpsstraat;Oudkarspel;Noord-Holland;Langedijk;Netherlands;016 93 80 14;https://www.total.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
NewMotion Charging Station;52.736805;4.7790194;N/A;0;[];0;1746 CL;N/A;Cornelis de Vriesweg;Dirkshorn;Noord-Holland;Schagen;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.7497434;4.7790966;N/A;0;[];0;1746 BA;2B;Veersloot;Dirkshorn;Noord-Holland;Schagen;Netherlands;N/A;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.735709;4.751844;N/A;0;[];0;1747 TH;N/A;De Piek;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
GreenFlux Charging Station;52.7214796;4.7447477;N/A;0;[];0;1749 AM;22;Doorbraak;Warmenhuizen;Noord-Holland;Schagen;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.7342096;4.7580589;N/A;0;[];0;1747 SL;28;Mosterdpot;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;030 410 0800;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.7447461;4.780515299999999;N/A;0;[];0;1746 AG;21;Apollostraat;Dirkshorn;Noord-Holland;Schagen;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.7360725;4.757684100000001;N/A;0;[];0;1747 SE;11;Groteblok;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.73026960000001;4.7773831;N/A;0;[];0;1747 EE;7;De Dijken;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Robo Charge Charging Station;52.7355335;4.7737266;N/A;0;[];0;1747 CA;3;Bongerdlaan;Tuitjenhorn;Noord-Holland;Schagen;Netherlands;0418 225 010;https://robo-charge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
