Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;52.159062;4.5203179;N/A;0;[];0;2352 SM;152;Splinterlaan;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;0411 745 020;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.164579;4.533151;N/A;0;[];0;2353 NB;2;Langendijkdreef;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1611601;4.523743800000001;N/A;0;[];0;2352 EG;11;Albatrosstraat;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.148564;4.524464000000001;N/A;0;[];0;2351 PE;56;Resedastraat;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;N/A;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.15881599999999;4.522182;N/A;0;[];0;2352 RJ;40;Heemraadlaan;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;N/A;https://www.threeforce.eu/;N/A
PARKnCHARGE Charging Station;52.15246;4.519602;N/A;0;[];0;2314 VJ;120;Lekstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;52.153716;4.537300999999999;N/A;0;[];0;2351 CV;1;Willem-Alexanderlaan;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;52.1506431;4.5231951;N/A;0;[];0;2351 AK;26;Hoofdstraat;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;0411 745 020;https://www.parkncharge.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;52.16223;4.542;N/A;0;[];0;2353 JE;37;Waterbieskreek;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.1655684;4.5186354;N/A;0;[];0;2352 BN;44;Zijlbaan;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
