Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.218181;5.282714;N/A;0;[];0;3741 WB;41;Acacialaan;Baarn;Utrecht;Baarn;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.217171;5.30368;N/A;0;[];0;3741 LR;4D;Baarnsche Dijk;Baarn;Utrecht;Baarn;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.2166858;5.3054339;N/A;0;[];0;3741 LC;72;Eemweg;Baarn;Utrecht;Baarn;Netherlands;0592 390 423;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Pitpoint Charging Station;52.221139;5.2774208;N/A;5;[];1;3741 EK;59;Professor Fockema Andreaelaan;Baarn;Utrecht;Baarn;Netherlands;030 410 0800;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.2071634;5.2938095;N/A;0;[];0;3742 SE;6;Balidwarsstraat;Baarn;Utrecht;Baarn;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.2107884;5.288055099999999;N/A;0;[];0;3743 ED;29;Parkstraat;Baarn;Utrecht;Baarn;Netherlands;088 010 9500;https://shellrecharge.com/en;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.2232593;5.264490500000001;N/A;0;[];0;3741 GP;15;Hermesweg;Baarn;Utrecht;Baarn;Netherlands;088 775 5450;https://evbox.com;N/A
Shell Recharge Charging Station;52.214875;5.285378;N/A;0;[];0;3741 BW;43;Berkenweg;Baarn;Utrecht;Baarn;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.210203;5.2796721;N/A;0;[];0;3743 KN;28;Oude Utrechtseweg;Baarn;Utrecht;Baarn;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Greenflux Charging Station;52.2135316;5.2821963;N/A;0;[];0;3743 CC;2;Nassaulaan;Baarn;Utrecht;Baarn;Netherlands;01 76 54 41 19;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Scopius Charging Station;52.223295;5.2566653;N/A;0;[];0;3741 GR;3;Minervaweg;Baarn;Utrecht;Baarn;Netherlands;010 436 5065;https://scopius-ev.de;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Robo Charge Charging Station;52.209803;5.281999000000001;N/A;0;[];0;3743 KJ;126;Amalialaan;Baarn;Utrecht;Baarn;Netherlands;0418 225 010;https://robo-charge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.2123703;5.2771937;N/A;0;[];0;3743 CJ;26;Krugerlaan;Baarn;Utrecht;Baarn;Netherlands;N/A;https://evbox.com/nl-nl/station-map;N/A
EVBox Charging Station;52.2189209;5.2989865;N/A;0;[];0;3741 LS;14;Baarnsche Dijk;Baarn;Utrecht;Baarn;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.2137638;5.3074154;N/A;0;[];0;3742 ZC;1;Zonnehof;Baarn;Utrecht;Baarn;Netherlands;030 410 0887;https://services.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.21972969999999;5.274188199999999;N/A;0;[];0;3741 GE;100;John F. Kennedylaan;Baarn;Utrecht;Baarn;Netherlands;088 775 5444;https://evbox.com;N/A
Total Charging Station;52.2112765;5.2829492;N/A;0;[];0;3743 KN;2;Oude Utrechtseweg;Baarn;Utrecht;Baarn;Netherlands;N/A;https://apps.total-ev-charge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.2227827;5.3146543;N/A;0;[];0;3741 LG;11 A;Zuidereind;Baarn;Utrecht;Baarn;Netherlands;088 775 5444;https://evbox.com;N/A
Last Mile Solutions Charging Station;52.2233469;5.256915999999999;N/A;0;[];0;3741 GR;3;Minervaweg;Baarn;Utrecht;Baarn;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.2191281;5.277107099999999;N/A;0;[];0;3741 XH;12;Professor Meijerslaan;Baarn;Utrecht;Baarn;Netherlands;030 410 0887;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.22602699999999;5.310875;N/A;0;[];0;3741 LA;45;Eemweg;Baarn;Utrecht;Baarn;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
