Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
EVBox Charging Station;52.0662507;5.3524457;N/A;0;[];0;3951 KA;3;Stationsweg;Maarn;Utrecht;Utrechtse Heuvelrug;Netherlands;N/A;N/A;N/A
EVBox Charging Station;52.0849454;5.3053645;N/A;0;[];0;3711 AH;22;Oude Postweg;Austerlitz;Utrecht;Zeist;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.0792152;5.3188002;N/A;0;[];0;3711 CE;31;Hubertweg;Austerlitz;Utrecht;Zeist;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
FLOW charging Charging Station;52.0766705;5.3185189;N/A;0;[];0;3711 AG;N/A;Oude Postweg;Austerlitz;Utrecht;Zeist;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.080832;5.314358899999999;N/A;0;[];0;3711 AV;89;Gramserweg;Austerlitz;Utrecht;Zeist;Netherlands;N/A;https://evbox.com/nl-nl/;N/A
PitPoint Charging Station;52.079847;5.313467;N/A;0;[];0;3711 AX;44;Gramserweg;Austerlitz;Utrecht;Zeist;Netherlands;N/A;https://www.total.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.07853799999999;5.3170019;N/A;0;[];0;3711 CA;1;Johannes Stoopweg;Austerlitz;Utrecht;Zeist;Netherlands;070 318 0480;https://www.total.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0808177;5.3174034;N/A;0;[];0;3711 BR;85;Schoolweg;Austerlitz;Utrecht;Zeist;Netherlands;088 775 5444;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
