Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Electric Vehicle Charging Station;51.98705589999999;4.5979825;N/A;1;[];1;3059 LC;3;Groeneweg;Rotterdam;Zuid-Holland;Rotterdam;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.019093;4.584302999999999;N/A;0;[];0;2761 JD;2;Knibbelweg;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.0061804;4.5785997;N/A;0;[];0;2761 TM;32;Wilgenlaan;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.0132305;4.5816534;N/A;0;[];0;2761 AJ;190;Dorpsstraat;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.0124372;4.5484639;N/A;0;[];0;2665 WN;60;Grote Beer;Bleiswijk;Zuid-Holland;Lansingerland;Netherlands;071 568 1906;N/A;N/A
Last Mile Solutions Charging Station;52.0063044;4.591073199999999;N/A;0;[];0;2761 HX;28;Koning Willem-Alexanderlaan;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.98713000000001;4.58473;N/A;0;[];0;3059 RB;376;Brandingdijk;Rotterdam;Zuid-Holland;Rotterdam;Netherlands;010 436 5065;https://www.lastmilesolutions.com/;N/A
Last Mile Solutions Charging Station;52.01537560000001;4.548591;N/A;0;[];0;2665 MC;23;Grote Molen;Bleiswijk;Zuid-Holland;Lansingerland;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ENGIE Charging Station;52.013729;4.579935;N/A;0;[];0;2761 AL;149;Dorpsstraat;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.008468;4.5649879;N/A;0;[];0;2761 ED;6A;Tweemanspolder;Zevenhuizen;Zuid-Holland;Zuidplas;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
