Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Robo Charge Charging Station;51.316277;5.342433;N/A;0;[];0;5571 TJ;20;Stökskesweg;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;0418 225 010;https://robo-charge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;51.3240771;5.3601071;N/A;0;[];0;5571 CM;4;Eerselsedijk;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.3351671;5.3540521;N/A;0;[];0;5571 TN;N/A;De Paaldreef;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;088 775 5444;http://www.ev-box.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.316483;5.341672;N/A;0;[];0;5571 TJ;15;Stökskesweg;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
e-nuevo Charging Station;51.3241693;5.3529519;N/A;0;[];0;5571 BK;29;Mollenstraat;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;088 011 0297;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
e-nuevo Charging Station;51.32126;5.34969;N/A;0;[];0;5571 PR;9;Blokstraat;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;088 011 0297;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Vattenfall Charging Station;51.3207832;5.3580498;N/A;0;[];0;5571 AT;2;Raadhuishof;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;088 363 7991;https://incharge.vattenfall.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
AWESEMS Charging Station;51.3261865;5.369212;N/A;0;[];0;5571 CS;21;Buchtdwarsstraat;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;085 130 4021;https://www.awesems.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.3162374;5.3623185;N/A;1;[];1;5571 GK;54a;Hoek;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;088 010 9500;https://shellrecharge.com/en;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
AWESEMS Charging Station;51.3087935;5.3345501;N/A;0;[];0;5571 NL;20;Biesveld;Bergeijk;Noord-Brabant;Bergeijk;Netherlands;085 130 4021;https://www.awesems.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
