Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
LastMileSolutions Charging Station;53.170526;5.424875999999999;N/A;0;[];0;8861 GA;6;Stationsweg;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;53.1653867;5.4268668;N/A;0;[];0;8862 TS;48;Kimswerderweg;Harlingen;Friesland;Harlingen;Netherlands;020 763 0620;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;53.171707;5.417776;N/A;0;[];0;8861 XV;300;Zuiderhaven;Harlingen;Friesland;Harlingen;Netherlands;085 040 2584;https://www.lastmilesolutions.com/;N/A
Last Mile Solutions Charging Station;53.1746;5.4265094;N/A;0;[];0;8861 HK;4101;Noorderkade;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;53.17102;5.433638;N/A;2;[];1;8861 KM;4;Almenumerweg;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
evensnelladen Charging Station;53.166725;5.446276;N/A;0;[];0;8862 PJ;32;Hoekerhof;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;https://groendus.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
LastMileSolutions Charging Station;53.1716418;5.4188223;N/A;5;[];1;8861 XV;54A;Zuiderhaven;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;53.164297;5.446066999999999;N/A;0;[];0;8862 PP;15;Hoogaarshof;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;53.1715609;5.413704;N/A;5;[];1;8861 XH;51;Havenweg;Harlingen;Friesland;Harlingen;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;53.1709269;5.418790899999999;N/A;0;[];0;8861 XX;1;Spoorstraat;Harlingen;Friesland;Harlingen;Netherlands;085 040 2584;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
