Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;51.9452996;5.2173091;N/A;0;[];0;4105 DL;2;Boschweg;Culemborg;Gelderland;Culemborg;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Opcharge Charging Station;51.9556927;5.2275746;N/A;0;[];0;4101 CX;25A;Sint Janskerkhof;Culemborg;Gelderland;Culemborg;Netherlands;076 785 3231;https://opcharge.com/;N/A
Opcharge Charging Station;51.9537428;5.2115035;N/A;0;[];0;4105 ZD;1;Jekerstraat;Culemborg;Gelderland;Culemborg;Netherlands;076 785 3231;https://opcharge.com/;N/A
PARKnCHARGE Charging Station;51.951782;5.239108000000001;N/A;0;[];0;4102 CT;197;Chopinplein;Culemborg;Gelderland;Culemborg;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.9561599;5.243668;N/A;0;[];0;4102 JL;17;Akelei;Culemborg;Gelderland;Culemborg;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Opcharge Charging Station;51.9553704;5.2315546;N/A;0;[];0;4101 GJ;3;Krokuspad;Culemborg;Gelderland;Culemborg;Netherlands;076 785 3231;https://opcharge.com/;N/A
PARKnCHARGE Charging Station;51.951774;5.232514;N/A;0;[];0;4102 DJ;1;Gershwinhof;Culemborg;Gelderland;Culemborg;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Opcharge Charging Station;51.9585115;5.222697699999999;N/A;0;[];0;4101 BC;6;Korte Meent;Culemborg;Gelderland;Culemborg;Netherlands;076 785 3231;https://opcharge.com/;N/A
PARKnCHARGE Charging Station;51.9594904;5.2241102;N/A;0;[];0;4101 BG;24;Lange Meent;Culemborg;Gelderland;Culemborg;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Eneco Charging Station;51.9447126;5.2207421;N/A;0;[];0;4104 AT;2;Staalweg;Culemborg;Gelderland;Culemborg;Netherlands;040 636 0171;https://www.eneco.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
