Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;52.172522;4.50596;N/A;0;[];0;2317 AL;13;Havikshorst;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;52.18009499999999;4.514962;N/A;0;[];0;2317 XK;2;Lepelaarsoord;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Last Mile Solutions Charging Station;52.166256;4.503787;N/A;0;[];0;2316 RG;2;Beatrixstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.171449;4.495914099999999;N/A;0;[];0;2316 JW;21;Zaalsportstraat;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
EVnetNL Charging Station;52.1758398;4.504084;N/A;0;[];0;2317 SZ;172;Papiermolen;Leiden;Zuid-Holland;Leiden;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.17615420000001;4.4980081;N/A;0;[];0;2318 BZ;11;Flevoweg;Leiden;Zuid-Holland;Leiden;Netherlands;088 775 5444;https://evbox.com;N/A
Last Mile Solutions Charging Station;52.18009499999999;4.514962;N/A;0;[];0;2317 XK;2;Lepelaarsoord;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.1655684;4.5186354;N/A;0;[];0;2352 BN;44;Zijlbaan;Leiderdorp;Zuid-Holland;Leiderdorp;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.171449;4.495914099999999;N/A;0;[];0;2316 JW;21;Zaalsportstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.179324;4.493759;N/A;0;[];0;2341 PH;72;Eli Heimanshof;Oegstgeest;Zuid-Holland;Oegstgeest;Netherlands;N/A;N/A;N/A
