Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.12601799999999;4.445753;N/A;0;[];0;2251 EA;22R;Koningin Julianalaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.119245;4.440445;N/A;0;[];0;2251 AT;14;Essenlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
e-nuevo Charging Station;52.12615;4.43384;N/A;0;[];0;2252 TW;1;Stationsplein;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;088 011 0297;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1278899;4.4439138;N/A;0;[];0;2252 GT;143;Prins Bernhardlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;52.1354807;4.4489829;N/A;0;[];0;2253 CZ;2;Debussylaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://www.threeforce.eu/fr/;N/A
Threeforce Charging Station;52.1365701;4.4519895;N/A;0;[];0;2253 SR;71;Puccinidreef;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.1402455;4.458830799999999;N/A;0;[];0;2253 RR;2;Roosje Voserf;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;52.115305;4.433087;N/A;2.5;[];2;2252 AG;180;Veurseweg;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;0411 745 020;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1143197;4.4447755;N/A;0;[];0;2251 DR;106;Ter Lips;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;52.1278899;4.4439138;N/A;0;[];0;2252 GT;143;Prins Bernhardlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1323835;4.4537853;N/A;0;[];0;2253 BV;32;Chopinlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.139379;4.465984;N/A;0;[];0;2253 JM;340;Leidseweg;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1405496;4.464188099999999;N/A;0;[];0;2253 TC;1;Van Den Rijnplantsoen;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1365651;4.4519804;N/A;0;[];0;2253 SR;71;Puccinidreef;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1293557;4.440543;N/A;0;[];0;2254 BB;31;Burgemeester Cannegieterlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
EVBox Charging Station;52.11532500000001;4.443159;N/A;0;[];0;2251 TN;42;Oostbosch;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1143225;4.4447773;N/A;0;[];0;2251 DR;106;Ter Lips;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1224159;4.4420811;N/A;0;[];0;2252 AA;16B;Veurseweg;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1238559;4.4436671;N/A;0;[];0;2252 CP;218;Schoolstraat;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;52.1305759;4.4586445;N/A;0;[];0;2251 JV;17;Krimkade;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;N/A
Threeforce Charging Station;52.1156394;4.4465789;N/A;0;[];0;2251 RZ;74;Middelgeestlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.1182305;4.442494900000001;N/A;0;[];0;2251 AP;21;Rouwkooplaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;52.1241631;4.4539009;N/A;0;[];0;2251 GE;132;Raadhuislaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
Threeforce Charging Station;52.1297147;4.4649936;N/A;0;[];0;2251 ZV;97;Aagje Dekenkade;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;52.1457658;4.4573925;N/A;0;[];0;2253 WS;20;Van Boeijenplantsoen;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.134162;4.453614;N/A;0;[];0;2253 HH;69;Van Beethovenlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;25 36 36 386;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1277742;4.443064;N/A;0;[];0;2252 HJ;N/A;Koningin Emmalaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1402455;4.458830799999999;N/A;0;[];0;2253 RR;2;Roosje Voserf;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBOX Charging Station;52.122011;4.4402933;N/A;0;[];0;2252 CE;61;Sixlaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1259336;4.4346073;N/A;0;[];0;2252 TW;1;Stationsplein;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;071 568 1906;https://www.threeforce.eu/;N/A
Threeforce Charging Station;52.1421143;4.453357599999999;N/A;0;[];0;2253 RH;86;Het Wedde;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;N/A;N/A;N/A
Last Mile Solutions Charging Station;52.1297183;4.4633824;N/A;0;[];0;2251 ZV;10;P.C. Boutensstraat;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.1327762;4.447765;N/A;0;[];0;2253 CH;18;Strawinskilaan;Voorschoten;Zuid-Holland;Voorschoten;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
