Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
TotalEnergies Charging Station;52.6347458;5.0566657;N/A;0;[];0;1621 AA;216;Visserseiland;Hoorn;Noord-Holland;Hoorn;Netherlands;09 77 40 50 60;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.6356183;5.0566131;N/A;0;[];0;1621 AA;144;Visserseiland;Hoorn;Noord-Holland;Hoorn;Netherlands;N/A;https://evbox.com/;N/A
PitPoint Charging Station;52.6351229;5.0569773;N/A;0;[];0;1621 AA;152;Visserseiland;Hoorn;Noord-Holland;Hoorn;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
