Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Last Mile Solutions Charging Station;51.7611198;4.1567133;N/A;0;[];0;3241 DH;87a;Gedempt Kanaal;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.760923;4.18648;N/A;0;[];0;3241 MA;35;Industrieweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.75358079999999;4.1592569;N/A;0;[];0;3241 KC;2;Sportlaan;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Park n Charge Charging Station;51.7541484;4.166855;N/A;0;[];0;3241 BH;33;Kastanjelaan;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.parkncharge.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.7531401;4.1655281;N/A;0;[];0;3241 AA;27;Doetinchemsestraat;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.threeforce.eu/;N/A
Last Mile Solutions Charging Station;51.76043;4.171493;N/A;0;[];0;3241 LK;39;Havenkade;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.7535132;4.147698099999999;N/A;0;[];0;3245 TG;2;Scholekster;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;N/A;N/A
EVBox Charging Station;51.7562727;4.163573;N/A;0;[];0;3241 AC;53;Hobbemastraat;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;088 775 5450;https://evbox.com;N/A
Last Mile Solutions Charging Station;51.76579;4.157318;N/A;0;[];0;3241 DW;61;Buitenring;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.760867;4.190792;N/A;0;[];0;3241 MG;37;Zernikeweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.756901;4.171574;N/A;0;[];0;3241 VJ;39;Prinses Marijkestraat;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.7535132;4.147698099999999;N/A;0;[];0;3245 TG;2;Scholekster;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Agrisnellaad Charging Station;51.761178;4.149592;N/A;0;[];0;3245 BJ;19;Westelijke Achterweg;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;https://agrisnellaad.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
LastMileSolutions Charging Station;51.7515969;4.165478;N/A;0;[];0;3241 AS;24;Korendreef;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;51.765672;4.155605;N/A;0;[];0;3245 NL;38;Buitenring;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;51.7628832;4.1555712;N/A;0;[];0;3245 MC;27;Anna Bijnspad;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.763262;4.1499499;N/A;0;[];0;3245 RE;18;Betje Wolffstraat;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.763678;4.191637;N/A;0;[];0;3241 LV;15;Oostplaatseweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ABL Charging Station;51.7677214;4.1814452;N/A;0;[];0;3241 LK;46;Oosthavendijk;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;0800 5223727;https://www.ablmobility.de/nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.762883;4.1555709;N/A;0;[];0;3245 MC;27;Anna Bijnspad;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.threeforce.eu/nl/;N/A
EVBox Charging Station;51.76026239999999;4.1549735;N/A;0;[];0;3241 KA;10;Langeweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PARKnCHARGE Charging Station;51.76494;4.156985;N/A;0;[];0;3245 NL;18;Bergweg;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
LastMileSolutions Charging Station;51.754592;4.16033;N/A;0;[];0;3241 XB;45;Koningin Julianaweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Park n Charge Charging Station;51.759632;4.164755;N/A;0;[];0;3241 GT;11;Westdijk;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.7518088;4.1718078;N/A;0;[];0;3241 MV;1;Landbouwweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;088 775 5444;https://evbox.com;N/A
EVnetNL Charging Station;51.760936;4.159154;N/A;0;[];0;3241 DH;72;Gedempt Kanaal;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.7680398;4.1780167;N/A;0;[];0;3241 LP;11;Westhavendijk;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;088 775 5444;https://evbox.com/nl-nl/;N/A
EVBox Charging Station;51.7507848;4.161178;N/A;0;[];0;3241 XD;23;Rottenburgseweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;088 775 5444;https://evbox.com;N/A
LastmileSolutions Charging Station;51.765672;4.155605;N/A;0;[];0;3245;38;Buitenring;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://www.lastmilesolutions.com/;N/A
Allego Charging Station;51.7563;4.178;N/A;0;[];0;3241 LB;40;Dwarsweg;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.762526;4.18464;N/A;0;[];0;3241 LS;43;Edison;Middelharnis;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;https://evbox.com/;N/A
Threeforce Charging Station;51.762066;4.153904;N/A;0;[];0;3245 MD;36;Sommelsdijkse Haven;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;51.757862;4.153063;N/A;0;[];0;3245 XP;1;Sint Nicolaasdreef;Sommelsdijk;Zuid-Holland;Goeree-Overflakkee;Netherlands;N/A;N/A;N/A
