Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
E-Flux Charging Station;52.861104;4.814298;N/A;0;[];0;1761 VS;31;Biestarwe;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
BlueMarble Charging Station;52.8723162;4.8027386;N/A;0;[];0;1764 AR;357;Molenvaart;Breezand;Noord-Holland;Hollands Kroon;Netherlands;085 018 6990;https://www.bluemarblecharging.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Scopius Charging Station;52.8664251;4.8099886;N/A;0;[];0;1761 AS;12;Kruiswijk;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;010 436 5065;https://scopius-ev.de;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.8564765;4.8253734;N/A;0;[];0;1761 ZS;19;Zwanenlaan;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;030 410 0887;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.860964;4.8135595;N/A;0;[];0;1761 VN;14;Pionierskruid;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;016 93 80 14;https://www.total.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.8645726;4.8132182;N/A;0;[];0;1761 EL;47;Pastoor Philipponastraat;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;09 77 40 50 60;https://services.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.8596867;4.8304765;N/A;0;[];0;1761 CX;2;Dominee Pareauhof;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;09 77 40 50 60;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.8627449;4.824803999999999;N/A;0;[];0;1761 GD;12;Meester Doctor Jonkerlaan;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;070 318 0480;https://www.total.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.8601371;4.8153684;N/A;0;[];0;1761 VV;22;Goudhaver;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;09 77 40 50 60;https://evcharge.totalenergies.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.8580404;4.82121;N/A;0;[];0;1761 XP;43;Karekietstraat;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.861115;4.833241399999999;N/A;0;[];0;1761 BM;2;Burgemeester Mijnlieffstraat;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.862922;4.829643;N/A;0;[];0;1761 CG;1;Cornelis Keijzerlaan;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;070 318 0480;https://services.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.8627616;4.8385506;N/A;0;[];0;1761 JS;3;Van Ewijcksvaart;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;088 010 9500;https://newmotion.com/en-gb;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.8670973;4.8091186;N/A;0;[];0;1761 AR;8;Kruiswijk;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;088 775 5450;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
GreenFlux Charging Station;52.8613039;4.819;N/A;0;[];0;1761 VK;N/A;Robijn;Anna Paulowna;Noord-Holland;Hollands Kroon;Netherlands;N/A;https://www.greenflux.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
