Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Threeforce Charging Station;52.151536;4.495039;N/A;2;[];1;2313 GB;1;Lorentzkade;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Last Mile Solutions Charging Station;52.1546442;4.493663;N/A;0;[];0;2311 JV;26;Korevaarstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1544584;4.4798846;N/A;0;[];0;2311 AN;172;Blauwe Tramstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;52.1549284;4.4974035;N/A;0;[];0;2311 JN;106A;Levendaal;Leiden;Zuid-Holland;Leiden;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.158763;4.487684;N/A;0;[];0;2311 SZ;11 C;Pieterskerkgracht;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Last Mile Solutions Charging Station;52.151536;4.495039;N/A;0;[];0;2313 GB;1;Lorentzkade;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
ENGIE Charging Station;52.1637627;4.4868817;N/A;0;[];0;2312 CL;20;Lammermarkt;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;https://www.engie.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.156976;4.494912;N/A;0;[];0;2312 KA;55;Nieuwstraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVnetNL Charging Station;52.15619299999999;4.4976541;N/A;0;[];0;2312 JL;88;Nieuwe Rijn;Leiden;Zuid-Holland;Leiden;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EV-Box Charging Station;52.1628059;4.4808993;N/A;3;[];1;2312 ZD;2;Bloemfonteinstraat;Leiden;Zuid-Holland;Leiden;Netherlands;088 775 5444;http://www.evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.159695;4.502816;N/A;0;[];0;2312 RL;3;Looiersplein;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.158763;4.487684;N/A;0;[];0;2311 SZ;11C;Pieterskerkgracht;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.16603199999999;4.489047999999999;N/A;0;[];0;2316 VN;50;Maredijk;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
EVnetNL Charging Station;52.15705879999999;4.5047914;N/A;0;[];0;2315 KH;73;Zijlsingel;Leiden;Zuid-Holland;Leiden;Netherlands;0800 3522365;https://www.evnet.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.162098;4.497663;N/A;0;[];0;2312 CX;2;Klokpoort;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.15966539999999;4.497923999999999;N/A;0;[];0;2312 TX;50;Middelstegracht;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;https://www.threeforce.eu/;N/A
PARKnCHARGE Charging Station;52.161882;4.487255;N/A;0;[];0;2312 XB;33;Caeciliastraat;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;https://www.parkncharge.nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;52.16603199999999;4.489047999999999;N/A;0;[];0;2316 VN;50;Maredijk;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.157335;4.501998;N/A;0;[];0;2312 SR;98;Groenesteeg;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Threeforce Charging Station;52.162098;4.497663;N/A;0;[];0;2312 CX;2;Klokpoort;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;N/A;N/A
Allego Charging Station;52.16472599999999;4.485329;N/A;0;[];0;2312 NC;42;Rijnsburgersingel;Leiden;Zuid-Holland;Leiden;Netherlands;088 033 3033;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.161882;4.487255;N/A;0;[];0;2312 XB;33;Caeciliastraat;Leiden;Zuid-Holland;Leiden;Netherlands;N/A;https://www.threeforce.eu/;N/A
LastMileSolutions Charging Station;52.154443;4.492580999999999;N/A;0;[];0;2311 PG;11;Garenmarkt;Leiden;Zuid-Holland;Leiden;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
