Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;51.558139;4.792282999999999;N/A;0;[];0;4834 ME;125;Ulvenhoutselaan;Breda;Noord-Brabant;Breda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;51.538341;4.776255;N/A;0;[];0;4836 AD;87;Galderseweg;Breda;Noord-Brabant;Breda;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.539142;4.778158599999999;N/A;0;[];0;4836 NL;62;Klokkenberg;Breda;Noord-Brabant;Breda;Netherlands;088 010 9500;https://newmotion.com/en-gb;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.537187;4.779929999999999;N/A;0;[];0;4836 NL;76;Klokkenberg;Breda;Noord-Brabant;Breda;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Park n Charge Charging Station;51.539707;4.798263;N/A;0;[];0;4851 SX;4;J.F. Kellyweg;Ulvenhout;Noord-Brabant;Breda;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Ecotap Charging Station;51.5401841;4.7954219;N/A;0;[];0;4851 SJ;11;Tolweg;Ulvenhout;Noord-Brabant;Breda;Netherlands;010 436 5065;https://www.ecotap.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;51.5478248;4.7461331;N/A;0;[];0;4836 BD;186;Overaseweg;Breda;Noord-Brabant;Breda;Netherlands;088 775 5450;https://evbox.com/en/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Park n Charge Charging Station;51.54928;4.797257;N/A;3;[];1;4851 CZ;4;Monseigneur van Hooijdonkstraat;Ulvenhout;Noord-Brabant;Breda;Netherlands;N/A;https://www.parkncharge.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;51.55068300000001;4.798801999999999;N/A;0;[];0;4851 AB;2;Grimhuijsenstraat;Ulvenhout;Noord-Brabant;Breda;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Opcharge Charging Station;51.5383414;4.7762553;N/A;0;[];0;4836 AD;87;Galderseweg;Breda;Noord-Brabant;Breda;Netherlands;076 785 3231;https://opcharge.com/;N/A
