Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
EV Wise Charging Station;52.16332;5.29354;N/A;0;[];0;3766 AG;16;Bosstraat;Soest;Utrecht;Soest;Netherlands;088 989 9970;https://ev-wise.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
LastMileSolutions Charging Station;52.1683447;5.2904916;N/A;0;[];0;3765 WK;53;Varenstraat;Soest;Utrecht;Soest;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.1611065;5.3105747;N/A;0;[];0;3768 GP;9;Jacob Catslaan;Soest;Utrecht;Soest;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.1623242;5.2901335;N/A;0;[];0;3766 VD;8;Houtsnip;Soest;Utrecht;Soest;Netherlands;088 775 5444;https://evbox.com;N/A
AVIA Charging Station;52.16094760000001;5.3191182;N/A;0;[];0;3768 HL;108;Birkstraat;Soest;Utrecht;Soest;Netherlands;035 609 8300;https://avia.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1663784;5.340269699999999;N/A;0;[];0;3768 MP;19B;Peter van Den Breemerweg;Soest;Utrecht;Soest;Netherlands;020 765 7000;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.16004;5.3352962;N/A;0;[];0;3768 HM;132;Birkstraat;Soest;Utrecht;Soest;Netherlands;N/A;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
E-Flux Charging Station;52.1586637;5.306702599999999;N/A;0;[];0;3768 EL;122;Soesterbergsestraat;Soest;Utrecht;Soest;Netherlands;020 763 0620;https://www.e-flux.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.1596667;5.338189799999999;N/A;0;[];0;3768 HN;138;Birkstraat;Soest;Utrecht;Soest;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
LastMileSolutions Charging Station;52.1582573;5.3436467;N/A;1;[];1;3819 AC;234;Barchman Wuytierslaan;Amersfoort;Utrecht;Amersfoort;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Seijsener Charging Station;52.158763;5.335017000000001;N/A;0;[];0;3768 HM;130A;Birkstraat;Soest;Utrecht;Soest;Netherlands;N/A;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.166939;5.288878899999999;N/A;0;[];0;3765 EV;17;Koningsvaren;Soest;Utrecht;Soest;Netherlands;088 775 5444;https://evbox.com/;N/A
TotalEnergies Charging Station;52.1674304;5.2954214;N/A;0;[];0;3765 XA;130;Weegbreestraat;Soest;Utrecht;Soest;Netherlands;016 93 80 14;https://www.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.1569607;5.325355800000001;N/A;0;[];0;3768 HL;11862;Birkstraat;Soest;Utrecht;Soest;Netherlands;088 775 5444;https://evbox.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
