Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Den Hartog Charging Station;51.9200962;4.6047519;N/A;0;[];0;2922 EN;21;Nieuwe Tiendweg;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan Den IJssel;Netherlands;0488 451 419;https://www.den-hartog.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.9247825;4.5779076;N/A;0;[];0;2902 AG;29;Jacob Catslaan;Capelle aan den IJssel;Zuid-Holland;Capelle aan Den IJssel;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;51.9145185;4.588507799999999;N/A;5;[];2;2922 AK;66-85;Raadhuisplein;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan Den IJssel;Netherlands;0800 3745337;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.92651009999999;4.580633199999999;N/A;0;[];0;2902 AM;24;Slotlaan;Capelle aan den IJssel;Zuid-Holland;Capelle aan Den IJssel;Netherlands;010 436 5065;https://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.93378629999999;4.5982049;N/A;0;[];0;2904 XA;1;De Baronie;Capelle aan den IJssel;Zuid-Holland;Capelle aan Den IJssel;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Last Mile Solutions Charging Station;51.9312084;4.6103814;N/A;0;[];0;2904 AL;12;Sint Laurensbaai;Capelle aan den IJssel;Zuid-Holland;Capelle aan Den IJssel;Netherlands;010 436 5065;http://www.lastmilesolutions.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.9092209;4.596943899999999;N/A;0;[];0;2923 AA;5;Ferdinand Bolstraat;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan Den IJssel;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;51.926685;4.590707;N/A;0;[];0;3121 XN;131;Meeuwensingel;Schiedam;Zuid-Holland;Capelle aan Den IJssel;Netherlands;071 568 1906;https://www.threeforce.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;51.923117;4.587556;N/A;0;[];0;2903 LC;4;Mient;Capelle aan den IJssel;Zuid-Holland;Capelle aan Den IJssel;Netherlands;088 010 9500;https://shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
FLOW charging Charging Station;51.9105718;4.5832143;N/A;0;[];0;2921 LE;3;Parallelweg;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan Den IJssel;Netherlands;088 775 5444;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
