Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
EVBox Charging Station;53.1985914;5.8562543;N/A;0;[];0;8938 AZ;13;Polluxweg;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 775 5444;https://evbox.com;N/A
EVBox Charging Station;53.1950965;5.8571792;N/A;0;[];0;8938 AP;27;Zuiderkruisweg;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;53.199791;5.8533066;N/A;0;[];0;8938 BE;4;Castorweg;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 775 5444;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;53.2112399;5.858911;N/A;0;[];0;8926 XJ;20;Wielendwinger;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 033 3033;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;53.207457;5.8531162;N/A;0;[];0;8925 HE;18;Feddemastate;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 775 5444;N/A;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;53.21510499999999;5.909680000000001;N/A;0;[];0;9255 KC;1;Noarderein;Tietjerk;Friesland;Tytsjerksteradiel;Netherlands;088 033 3033;https://www.allego.eu/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Allego Charging Station;53.2073294;5.8509631;N/A;5;[];1;8925 JC;74;Schierstins;Leeuwarden;Friesland;Leeuwarden;Netherlands;088 033 3033;https://www.allego.eu/nl-nl;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
NewMotion Charging Station;53.2083318;5.9157403;N/A;0;[];0;9255 KK;13;Zomerweg;Tietjerk;Friesland;Tytsjerksteradiel;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
