Name;Latitude;Longitude;Address;Rating;Reviews;Ratings Total;Postal Code;Street Number;Route;Locality;Admin Area Level 1;Admin Area Level 2;Country;Phone Number;Website;Opening Hours
Shell Recharge Charging Station;52.0279002;5.0432954;N/A;0;[];0;3402 PG;5C;Noord IJsseldijk;IJsselstein;Utrecht;IJsselstein;Netherlands;088 010 9500;https://shellrecharge.com/en-gb;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Threeforce Charging Station;52.01503349999999;5.0494882;N/A;0;[];0;3401 MN;4;Boerhaaveweg;IJsselstein;Utrecht;IJsselstein;Netherlands;0411 745 020;N/A;N/A
Threeforce Charging Station;52.0173672;5.0543417;N/A;0;[];0;3401 MS;9;Linnaeusweg;IJsselstein;Utrecht;IJsselstein;Netherlands;0592 390 423;https://www.threeforce.eu/;N/A
Shell Recharge Charging Station;52.02093499999999;5.044334;N/A;0;[];0;3401 BM;1;Kronenburgplantsoen;IJsselstein;Utrecht;IJsselstein;Netherlands;088 010 9500;https://newmotion.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.0126289;5.0547319;N/A;0;[];0;3401 MD;1;Energieweg;IJsselstein;Utrecht;IJsselstein;Netherlands;088 010 9500;https://account.shellrecharge.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
BlueMarble Charging Station;52.017676;5.0565446;N/A;0;[];0;3401 RD;1;Hoge Dijk;IJsselstein;Utrecht;IJsselstein;Netherlands;085 018 6990;https://www.bluemarblecharging.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
TotalEnergies Charging Station;52.0122693;5.0438488;N/A;0;[];0;3404 VE;N/A;N/A;IJsselstein;Utrecht;IJsselstein;Netherlands;030 410 0800;https://www.totalenergies.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
EVBox Charging Station;52.0135879;5.0528734;N/A;0;[];0;3401 MB;14;Middenweg;IJsselstein;Utrecht;IJsselstein;Netherlands;088 775 5450;https://evbox.com;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
Shell Recharge Charging Station;52.0168216;5.0593581;N/A;0;[];0;3401 WH;2;Friedrich Frobelstraat;IJsselstein;Utrecht;IJsselstein;Netherlands;088 010 9500;https://www.shell.nl/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
PitPoint Charging Station;52.0152405;5.036023399999999;N/A;0;[];0;3404 HN;44;Jacob van Deventerstraat;IJsselstein;Utrecht;IJsselstein;Netherlands;030 410 0800;https://www.pitpointcleanfuels.com/;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']
