"","charger_longitude","charger_latitude","highway_dist","highway"
"629",5.3057968,52.4029878,1001,0
"630",5.3067461,52.0460405,410.192033787994,1
"631",5.3084454,51.8829025,123.337464874538,1
"632",5.3094414,51.6940305,1001,0
"633",5.314244,51.700058,1001,0
"634",5.32004,51.364447,398.819780827862,1
"635",5.3248879,51.3639229,273.568617405713,1
"636",5.3268954,51.6788873,355.331551606171,1
"637",5.3270255,51.6786641,329.344145925213,1
"638",5.3294124,51.9831234,174.970967229275,1
"639",5.3303563,51.7055909,1001,0
"640",5.3337628,51.5876746,1001,0
"641",5.3344802,51.7333973,1001,0
"642",5.3353283,51.7194065,71.785173736435,1
"643",5.3393677,51.7086204,349.838531303421,1
"644",5.3436467,52.1582573,142.252584592658,1
"645",5.3492502,51.492282,51.2728704090958,1
"646",5.3493959,52.150092,142.149297408461,1
"647",5.3504709,51.4917242,85.6042144437803,1
"648",5.35676,51.5591,83.5303420403677,1
"649",5.3594764,51.640045,1001,0
"650",5.3619321,51.5563835,104.649431841837,1
"651",5.3623185,51.3162374,1001,0
"652",5.3632367,51.4916808,47.5162840939882,1
"653",5.372365,51.734641,1001,0
"654",5.3747877,51.5677937,1001,0
"655",5.3750815,52.1380702,510.733214745626,1
"656",5.3757823,51.6670792,990.665154898229,1
"657",5.3775763,51.387279,635.675062239964,1
"658",5.3852424,52.1562306,1001,0
"659",5.3882899,51.433819,1001,0
"660",5.3890865,51.5109744,1049.42251670707,0
"661",5.3893948,52.195096,22.5390162094495,1
"662",5.3942542,52.1935587,134.801484386333,1
"663",5.3981432,52.1957957,94.3960130532614,1
"664",5.399235,52.196122,11.9933352689012,1
"665",5.4005996,51.6796366,1001,0
"666",5.4028878,52.1588903,149.572548451109,1
"667",5.40425,51.683217,1001,0
"668",5.4049591,52.1903027,111.46978985496,1
"669",5.4096626,52.1179377,525.011050127537,1
"670",5.409756,51.893908,639.165501297499,1
"671",5.4103471,51.4465665,906.00250861196,1
"672",5.411239,51.461879,178.73412109112,1
"673",5.4113272,52.4943702,1001,0
"674",5.412573,52.5005529,1001,0
"675",5.413704,53.1715609,1001,0
"676",5.414372,51.503064,44.3694709850688,1
"677",5.4188223,53.1716418,719.721918896896,1
"678",5.4196796,52.1209749,1001,0
"679",5.4202454,52.1405124,717.452645552248,1
"680",5.4231139,51.436212,97.6203634382502,1
"681",5.424587,53.1814419,1001,0
"682",5.426004,51.4914784,48.0093926605463,1
"683",5.429042,52.1296567,1001,0
"684",5.430129,51.899585,125.088562934528,1
"685",5.4305699,52.1933007,621.949766744027,1
"686",5.4309305,51.8883975,1001,0
"687",5.43183,51.35683,1001,0
"688",5.433638,53.17102,56.5060680490465,1
"689",5.433877,51.390831,1001,0
"690",5.4342756,52.1822682,75.363902734919,1
"691",5.4359934,51.9003836,73.1340298056137,1
"692",5.436953,51.899553,174.907667341494,1
"693",5.436993,52.521937,504.508856683988,1
"694",5.4375277,51.7209949,196.513546868229,1
"695",5.4380129,51.4853099,404.313382450766,1
"696",5.4399493,51.4276586,805.582380027049,1
"697",5.44007,51.3879,1001,0
"698",5.4408123,52.5243285,200.014176735622,1
"699",5.4408146,52.131753,1001,0
"700",5.4410567,52.5230731,306.073459667604,1
"701",5.4415699,51.89563,654.574584405229,1
"702",5.4485851,52.489945,1001,0
"703",5.4502247,51.5593207,1001,0
"704",5.4524656,51.4063827,90.1998719855403,1
"705",5.453894,51.4909097,476.60098324605,1
"706",5.4543233,52.505027,1001,0
"707",5.45444,51.3526,1001,0
"708",5.4564543,51.4817802,1001,0
"709",5.4627015,52.5231033,1001,0
"710",5.4628309,51.354712,1001,0
"711",5.4629127,51.3527398,1001,0
"712",5.463946,51.501967,330.635287472664,1
"713",5.465288,51.351483,847.780149696295,1
"714",5.4697874,52.5022795,1001,0
"715",5.469868,51.350575,779.796693542806,1
"716",5.471227,51.468472,1001,0
"717",5.4713683,51.3501457,753.913029604647,1
"718",5.4727052,52.4983178,1001,0
"719",5.4756606,51.728694,92.0962602628827,1
"720",5.47706,51.402338,301.613329779092,1
"721",5.4777075,51.4691481,610.230067264757,1
"722",5.4788035,51.5354088,69.1415825948594,1
"723",5.4795278,51.4069159,123.977202524474,1
"724",5.4796121,51.4072021,156.05517333828,1
"725",5.481294,52.215767,322.696242242876,1
"726",5.484859,51.4600129,78.8233002638669,1
"727",5.4863139,51.470578,74.9232260424368,1
"728",5.486673,51.458143,31.9287329333612,1
"729",5.4871782,52.5024744,1001,0
"730",5.4876634,52.5040228,1001,0
"731",5.4881269,51.7331819,43.9245663229536,1
"732",5.4883521,51.476969,27.3119740816639,1
"733",5.4902988,52.2306494,189.420040552483,1
"734",5.4907477,51.431146,685.175048780978,1
"735",5.4908493,51.434307,834.987655320086,1
"736",5.4914761,51.4285602,427.964526413948,1
"737",5.4927157,51.73451,23.1052849737518,1
"738",5.4927454,52.4867225,53.5789653129888,1
"739",5.4974109,51.415537,25.3066256788527,1
"740",5.5004369,51.7275307,839.680372959907,1
"741",5.5011304,51.4249032,300.624092102659,1
"742",5.5046812,52.4822273,93.6933136287517,1
"743",5.504829,52.340143,764.512946460294,1
"744",5.505097,51.4475308,95.667531748347,1
"745",5.5058492,52.4827634,97.0622824959673,1
"746",5.505891,51.4243599,559.776237968634,1
"747",5.5061666,51.4374269,87.3154300155994,1
"748",5.5144218,51.4409008,683.107555243126,1
"749",5.515251,51.427418,941.06002562293,1
"750",5.5191585,51.4509716,249.521047492971,1
"751",5.5191894,52.342935,1001,0
"752",5.5200428,53.0637264,599.332889248165,1
"753",5.521235,51.4379599,1001,0
"754",5.52493,51.60473,650.902457940763,1
"755",5.5330504,52.2680925,101.07686761355,1
"756",5.5361908,52.3349245,1001,0
"757",5.5362737,51.7366063,329.60250855545,1
"758",5.5380284,51.4038914,126.262343473751,1
"759",5.5402849,51.3510732,51.7925074753687,1
"760",5.5404236,51.3500947,26.9941988156061,1
"761",5.542565,51.475766,1001,0
"762",5.5437343,52.3118688,1001,0
"763",5.5464783,51.4292266,1001,0
"764",5.5522292,51.7797871,44.0026513713813,1
"765",5.5539245,53.0513888,25.6754380001847,1
"766",5.5551251,51.4611008,146.643415133134,1
"767",5.5563045,51.4217169,1001,0
"768",5.5572107,51.4256987,1001,0
"769",5.557888,51.446065,1001,0
"770",5.5594026,51.4077457,142.174297616702,1
"771",5.5604761,51.418493,1001,0
"772",5.561721,51.4198499,1001,0
"773",5.5629479,51.960793,212.248695274224,1
"774",5.5630404,51.9573135,74.4462173038875,1
"775",5.563808,51.634619,259.210505397514,1
"776",5.567875,51.967814,801.445108874895,1
"777",5.5777661,51.5423837,1001,0
"778",5.5778487,51.9561268,14.8392136580821,1
"779",5.582986,52.149084,1001,0
"780",5.587907,52.141736,1001,0
"781",5.5923259,51.3251703,72.0030620761501,1
"782",5.5933722,51.3221077,111.387384439025,1
"783",5.5991687,51.7465541,37.0963063364062,1
"784",5.60017,52.3222219,1001,0
"785",5.602086,52.322928,966.011089208215,1
"786",5.6028399,52.3244457,796.173003936761,1
"787",5.6029803,51.6714409,106.719286811393,1
"788",5.6029948,51.7456127,47.949306401623,1
"789",5.6050924,52.2500077,55.2403197349826,1
"790",5.60613,52.328,375.172937127118,1
"791",5.6076158,52.658561,108.104450531982,1
"792",5.6077591,52.3270149,450.640919114683,1
"793",5.609009,52.325634,587.495084646793,1
"794",5.6156862,51.4590037,1001,0
"795",5.616009,51.65413,707.582004116637,1
"796",5.6173157,51.4629096,1001,0
"797",5.6174591,51.4580896,1001,0
"798",5.6192717,51.6567461,969.047364970774,1
"799",5.6198767,51.4516692,1001,0
"800",5.6199069,51.4789947,696.031688483821,1
"801",5.62001,51.438966,1001,0
"802",5.6214258,51.4768873,460.270225421101,1
"803",5.6223892,53.0349029,72.6105119299317,1
"804",5.6292204,52.6696327,1001,0
"805",5.632605,51.462792,1001,0
"806",5.6368839,51.5109723,1001,0
"807",5.637099,51.7242261,1001,0
"808",5.6376928,51.5095308,1001,0
"809",5.6487874,52.0164222,134.111870017922,1
"810",5.6491129,51.2512553,1001,0
"811",5.651759,51.2815203,58.884150694245,1
"812",5.6561312,51.6440334,420.268943021391,1
"813",5.6563246,50.8971012,825.684732977163,1
"814",5.6574773,51.2443834,1001,0
"815",5.6598494,51.4746869,298.087354393337,1
"816",5.6600317,51.9823311,836.948658631829,1
"817",5.6627436,51.4969342,983.080451566643,1
"818",5.6629591,51.9633551,580.919871978787,1
"819",5.6647284,51.9769266,871.929255903145,1
"820",5.666996,51.4951836,832.437463337355,1
"821",5.6692577,50.8143623,1001,0
"822",5.6738053,50.8243074,1001,0
"823",5.6756719,51.478107,288.247436431931,1
"824",5.6811282,50.8480554,359.565536243233,1
"825",5.6818712,53.0172031,135.684010489748,1
"826",5.6892969,52.6608698,61.1588735244615,1
"827",5.7004272,51.2456617,365.149395984488,1
"828",5.7048163,51.2491332,816.762768666108,1
"829",5.7090963,51.5671366,51.0923918139548,1
"830",5.7152066,52.5241101,1001,0
"831",5.7179399,50.85642,314.954909921307,1
"832",5.7204987,52.523266,960.473604399966,1
"833",5.7211043,50.8305363,119.524300667109,1
"834",5.7216012,50.8123877,50.6338369887605,1
"835",5.722214,51.192907,145.462676145419,1
"836",5.7246823,50.8263729,434.125964603452,1
"837",5.7253236,50.8164585,227.168998796312,1
"838",5.7313706,51.2654626,545.217187063811,1
"839",5.7326266,52.7051557,806.911211892738,1
"840",5.737938,52.7055091,1001,0
"841",5.7395918,51.2775319,62.1045254916575,1
"842",5.7420409,50.8908601,30.9032429787153,1
"843",5.74205,52.684905,70.5654799437727,1
"844",5.7423046,50.886712,188.553723308944,1
"845",5.7459225,51.2820541,377.358171838099,1
"846",5.7498495,50.9222628,1001,0
"847",5.7516515,52.7104396,1001,0
"848",5.756388,51.827788,347.309027665709,1
"849",5.7650651,51.8524202,637.814349551672,1
"850",5.7651109,51.2546116,109.969847964723,1
"851",5.7673149,50.8277333,152.139750164649,1
"852",5.76783,52.3630846,164.002232907558,1
"853",5.767911,52.3608661,67.1170769412208,1
"854",5.768697,51.254604,28.729368534747,1
"855",5.7706648,51.4623451,445.854519887226,1
"856",5.7746091,50.9488937,823.193788498667,1
"857",5.7753918,51.4619273,458.570130496305,1
"858",5.7753957,50.8611546,1001,0
"859",5.7765463,52.3694474,858.473923608524,1
"860",5.7789859,50.9881814,290.718520826567,1
"861",5.7815065,50.989354,137.480876311745,1
"862",5.7834495,50.9746986,225.665622219527,1
"863",5.7835534,51.4561333,1001,0
"864",5.784124,52.369995,833.133711654355,1
"865",5.7846927,51.8234062,69.9113658104748,1
"866",5.7851643,51.4578679,1001,0
"867",5.7854786,53.1593854,89.3007957453735,1
"868",5.7878215,53.2046718,748.362105568854,1
"869",5.790471,53.197476,903.877996287385,1
"870",5.7908295,50.9718999,171.62603962514,1
"871",5.7928228,50.9839144,683.305455365567,1
"872",5.7931624,53.1722876,82.0210233235495,1
"873",5.794307,53.1720553,162.552929369742,1
"874",5.794587,50.939188,541.029587145195,1
"875",5.7971086,53.1905318,424.642484916518,1
"876",5.7991759,51.0105484,45.5109609550786,1
"877",5.8001106,50.9837856,781.342475109335,1
"878",5.8004643,51.0104821,100.654752965171,1
"879",5.800575,53.161515,108.641681628857,1
"880",5.800886,51.81971,622.74301580671,1
"881",5.8022162,53.2070966,623.572654547612,1
"882",5.8027,53.2018,1001,0
"883",5.8108406,51.4044239,39.6435950702992,1
"884",5.813401,50.9565259,123.657559333567,1
"885",5.8141935,51.1247828,843.002140011695,1
"886",5.8163307,50.9306267,1001,0
"887",5.816784,50.958058,401.045365866079,1
"888",5.8212538,51.8570607,975.728449555961,1
"889",5.8221538,50.8578821,1001,0
"890",5.8234051,50.8569585,1001,0
"891",5.823493,50.990619,167.55082954898,1
"892",5.8250733,51.8167944,175.754384865072,1
"893",5.82515,51.05757,64.5667699636258,1
"894",5.8256037,50.856726,1001,0
"895",5.8273,50.96807,1001,0
"896",5.8274436,50.8666387,1001,0
"897",5.8296638,51.8920397,147.4108071319,1
"898",5.831973,51.813451,205.091964063654,1
"899",5.8338898,51.8566512,385.84065327884,1
"900",5.8363139,50.86215,1001,0
"901",5.8363582,52.9599847,145.158903040356,1
"902",5.836708,52.755721,1001,0
"903",5.837754,51.838222,425.652463244733,1
"904",5.8385454,51.8084264,17.6612058421634,1
"905",5.842392,50.991278,272.095826022487,1
"906",5.84344,51.986449,96.3033499349996,1
"907",5.844099,51.842895,654.620098340622,1
"908",5.8462266,51.9580321,243.564085161534,1
"909",5.8466276,51.9609031,554.641384580409,1
"910",5.8467997,51.989214,258.211961365572,1
"911",5.8470942,51.7357036,116.609217495242,1
"912",5.847327,51.8443973,678.669138589734,1
"913",5.8485703,53.2129646,443.530048573829,1
"914",5.8509631,53.2073294,987.748408447074,1
"915",5.85189,51.945,932.391831949471,1
"916",5.8538346,51.83629,322.474142309784,1
"917",5.8544271,51.9542837,72.6064155184161,1
"918",5.855117,51.844867,364.018646751191,1
"919",5.8560299,52.442153,35.071974274892,1
"920",5.8611854,51.8497069,721.571134276289,1
"921",5.861263,51.105096,407.691962694227,1
"922",5.8621085,51.8420534,17.2878544067371,1
"923",5.8628435,51.1039226,577.109156049523,1
"924",5.8632799,50.97385,810.774867834881,1
"925",5.8652913,51.1056917,550.318302328891,1
"926",5.8663193,51.001178,1001,0
"927",5.8666279,51.847467,437.098734993891,1
"928",5.866638,52.031072,93.4506688261485,1
"929",5.8678039,51.11358,83.5439611302073,1
"930",5.868882,50.99438,1001,0
"931",5.8767365,51.9954615,142.186933072272,1
"932",5.8804073,52.0240567,52.5156984580916,1
"933",5.8822585,51.726116,1001,0
"934",5.884666,52.5572209,206.833406706221,1
"935",5.8860992,51.9421111,504.57636459652,1
"936",5.8919385,51.9928488,375.590503555157,1
"937",5.8923925,53.2421506,298.676409967066,1
"938",5.8954715,51.940872,1001,0
"939",5.8959178,50.9920194,1001,0
"940",5.8978195,52.008711,1001,0
"941",5.8994816,51.1173054,354.203497729573,1
"942",5.9011717,51.9825353,109.970691950787,1
"943",5.906797,51.9789039,61.8470242407971,1
"944",5.9088089,50.9616956,168.39811095448,1
"945",5.909333,51.986305,37.9574426144694,1
"946",5.9122023,52.1774972,50.6853501589885,1
"947",5.914103,52.560472,1001,0
"948",5.914754,52.54528,1001,0
"949",5.916297,51.989285,529.043703915109,1
"950",5.919555,51.93893,1001,0
"951",5.919751,51.8192,1001,0
"952",5.9201057,51.9422609,1001,0
"953",5.921453,51.8183859,1001,0
"954",5.923935,51.940481,1001,0
"955",5.9263287,52.0178438,46.4809587653623,1
"956",5.927132,51.77505,1001,0
"957",5.9272118,51.8278882,495.683813710034,1
"958",5.92912,51.9787,909.455856380941,1
"959",5.9315839,52.9651432,59.4948865880547,1
"960",5.9334773,52.1871744,496.907402408586,1
"961",5.9390638,51.857217,1001,0
"962",5.9392569,52.441989,1001,0
"963",5.9412169,51.7817495,1001,0
"964",5.9429789,52.0082601,110.456638968792,1
"965",5.9437015,50.8557415,1001,0
"966",5.943903,50.9046,74.3418744491945,1
"967",5.948859,52.440654,629.759251185077,1
"968",5.9504713,51.9986979,74.7701364077385,1
"969",5.9505165,50.936068,884.659271732249,1
"970",5.9528879,51.5698508,1001,0
"971",5.9545349,52.4392682,504.178958418725,1
"972",5.9552176,50.8922885,100.277936774731,1
"973",5.9555132,50.9152713,1001,0
"974",5.9575094,51.2341957,316.091168384088,1
"975",5.957723,51.2355159,378.084227915476,1
"976",5.95905,52.365829,1001,0
"977",5.9597727,51.9757568,99.7242406255173,1
"978",5.963771,52.208097,1001,0
"979",5.9657393,52.1639754,258.941523278679,1
"980",5.9667511,51.98249,293.343471243555,1
"981",5.9678725,52.0091252,1001,0
"982",5.9683763,51.9902818,498.751279988323,1
"983",5.969025,51.962158,175.987256048977,1
"984",5.9768086,52.2366562,18.5926391636657,1
"985",5.9778779,52.4516263,61.0999888348846,1
"986",5.9788848,50.8340917,1001,0
"987",5.9799861,50.8715303,145.909825048297,1
"988",5.9813533,51.6903383,711.823518517326,1
"989",5.9822951,51.949534,1001,0
"990",5.9847762,52.1788831,115.95995818342,1
"991",5.9848186,51.379788,33.9971309515401,1
"992",5.984966,50.878654,740.2151179409,1
"993",5.9850199,51.3766342,32.9774645219298,1
"994",5.9856,51.380057,83.8009123721192,1
"995",5.98617,52.348298,1001,0
"996",5.9877468,52.8858839,284.284007716725,1
"997",5.9884765,51.2011971,342.761733612048,1
"998",5.9888655,51.1997755,184.606365528824,1
"999",5.9891441,51.9672868,97.0275861367463,1
"1000",5.9914262,51.5300773,592.64707920017,1
"1001",5.9931386,52.2219446,159.458627444016,1
"1002",5.9932382,50.8851802,798.961325488107,1
"1003",5.9934995,51.1965364,273.102028181843,1
"1004",5.9942654,53.3257475,290.809851310498,1
"1005",5.995207,51.965978,271.517552255786,1
"1006",5.9990003,53.3289706,80.5510568988522,1
"1007",5.9990937,52.8764073,696.910003474088,1
"1008",5.9996246,50.8877757,275.794115141239,1
"1009",6.0002398,51.1975615,404.885899283479,1
"1010",6.0004989,51.378047,51.3845869470756,1
"1011",6.0040234,53.3287997,217.167510999551,1
"1012",6.0062284,50.8561726,288.715336898058,1
"1013",6.0073953,52.8769929,805.811976289435,1
"1014",6.01074,51.516864,312.327539143635,1
"1015",6.011039,51.5966256,1001,0
"1016",6.0134096,51.9624347,222.754800619244,1
"1017",6.0135253,53.3228409,575.055070184087,1
"1018",6.0141801,50.8637147,42.7210513293369,1
"1019",6.016104,52.204703,251.810248788656,1
"1020",6.019844,50.900933,1001,0
"1021",6.0204218,51.9589279,54.0733428950755,1
"1022",6.0207558,51.5066734,47.2683221875099,1
"1023",6.0209935,52.8801419,115.67983010138,1
"1024",6.0214003,51.5041324,129.898260836356,1
"1025",6.0248656,52.1701408,114.988093466002,1
"1026",6.0250883,52.1659922,28.8857587714169,1
"1027",6.0257985,52.1707825,72.1845479521858,1
"1028",6.0260741,52.1661907,85.5078648165275,1
"1029",6.027983,50.891946,1001,0
"1030",6.0288929,50.9020272,1001,0
"1031",6.0294054,51.1914044,66.3507573895926,1
"1032",6.0310585,51.9463996,546.289471757578,1
"1033",6.0351662,52.2016214,38.0767670037114,1
"1034",6.0359854,51.2315432,481.126356426542,1
"1035",6.0379636,52.1997854,66.4090395244212,1
"1036",6.041271,53.089229,1001,0
"1037",6.0435359,52.520173,776.541938440893,1
"1038",6.043683,52.5385025,764.983228433757,1
"1039",6.0449202,50.8930965,173.325734737169,1
"1040",6.0502226,52.522163,458.053941463222,1
"1041",6.050613,52.52529,176.224516090812,1
"1042",6.0508419,52.2371886,66.6886723272065,1
"1043",6.0551276,52.5349375,920.233916630536,1
"1044",6.055214,51.361888,599.516908259127,1
"1045",6.0559717,51.2379227,878.211872040063,1
"1046",6.0566891,52.5176121,59.6366637328758,1
"1047",6.058553,50.8952356,883.051468814258,1
"1048",6.0585799,52.4718425,1001,0
"1049",6.0590658,52.6275255,926.943914679895,1
"1050",6.06557,52.4754622,1001,0
"1051",6.065967,51.921714,1001,0
"1052",6.0659935,52.5356756,1001,0
"1053",6.068154,51.930711,819.424369557624,1
"1054",6.0682159,51.199497,47.5666212830625,1
"1055",6.0694342,51.9434843,353.792921005753,1
"1056",6.0703352,52.4674916,1001,0
"1057",6.0764189,51.940616,365.532772922986,1
"1058",6.0780786,52.5079397,418.517181517157,1
"1059",6.079058,51.931704,358.76276206108,1
"1060",6.081611,52.740903,304.398371951472,1
"1061",6.081793,51.940726,32.0570851186452,1
"1062",6.0834643,52.5028401,146.182113620044,1
"1063",6.0847411,52.6383072,212.61777047051,1
"1064",6.0882262,52.5109986,627.368844384087,1
"1065",6.0885677,51.3260979,174.373096392282,1
"1066",6.0896616,51.398801,497.977314793284,1
"1067",6.092777,52.2090428,51.4190973436814,1
"1068",6.094432,53.1083682,868.437121950224,1
"1069",6.095277,52.53851,1001,0
"1070",6.09577,52.4882599,1001,0
"1071",6.0980174,52.5145204,804.4969207269,1
"1072",6.09912,51.408594,470.624397957123,1
"1073",6.1005666,53.1054114,1001,0
"1074",6.103468,52.513318,1001,0
"1075",6.105899,51.936762,523.597906429312,1
"1076",6.1123033,51.9253499,254.894384841272,1
"1077",6.1163227,52.5225777,62.9681551967494,1
"1078",6.1247464,51.369935,118.00167229418,1
"1079",6.128208,51.9409909,1001,0
"1080",6.1354953,51.94206,1001,0
"1081",6.136792,52.27043,355.251075755449,1
"1082",6.137931,52.275086,111.493541352828,1
"1083",6.1379581,51.3420871,1001,0
"1084",6.1400077,52.7956044,98.9379761500113,1
"1085",6.1408226,52.2756498,151.604200331458,1
"1086",6.1440051,52.49744,373.410651371417,1
"1087",6.146645,51.307102,1001,0
"1088",6.1474875,51.3692575,1001,0
"1089",6.152905,51.3371191,111.517254540617,1
"1090",6.153646,51.37832,1001,0
"1091",6.1569908,52.5319865,81.3086280725583,1
"1092",6.1582534,52.7808519,486.034725795046,1
"1093",6.1608702,51.3724321,1001,0
"1094",6.1618047,52.2501004,63.2871101840917,1
"1095",6.165576,51.368452,1001,0
"1096",6.1678379,51.3644368,1001,0
"1097",6.1683403,52.5466888,66.8291924816461,1
"1098",6.1726912,51.3715086,1001,0
"1099",6.1761867,52.7312304,1001,0
"1100",6.1780219,52.236746,120.837044219365,1
"1101",6.178172,51.326318,639.100182854758,1
"1102",6.1782703,51.3718663,1001,0
"1103",6.1864882,52.7528626,122.08458944113,1
"1104",6.1882773,52.24005,477.876015948603,1
"1105",6.189893,52.687579,790.727368450289,1
"1106",6.1899661,52.7509842,58.3782625655854,1
"1107",6.1917099,52.700795,784.116206669685,1
"1108",6.1930083,52.7038528,494.764819388527,1
"1109",6.1953948,51.3290179,428.591697030468,1
"1110",6.204348,52.13255,1001,0
"1111",6.20474,52.139853,825.552453281829,1
"1112",6.2049816,52.6948497,66.275651120847,1
"1113",6.2057394,52.6981846,203.069131296503,1
"1114",6.20723,52.637622,226.930734298965,1
"1115",6.20905,52.6473,488.424153445313,1
"1116",6.2099454,52.6356269,378.901924077564,1
"1117",6.2104182,52.1333636,630.793213412837,1
"1118",6.2108686,51.9608232,1001,0
"1119",6.2117278,51.3277021,168.693672198507,1
"1120",6.212594,51.9571144,1001,0
"1121",6.2138401,52.1527192,239.338767132247,1
"1122",6.2145755,52.260448,428.866508902482,1
"1123",6.2174763,52.1374992,58.7845020888971,1
"1124",6.2180209,52.265027,367.364056394707,1
"1125",6.2242865,52.1273262,450.903910752315,1
"1126",6.2284264,52.2450248,480.687759062479,1
"1127",6.2327849,52.1260135,411.383344028892,1
"1128",6.233614,52.0063997,294.818060552493,1
"1129",6.2455051,51.961712,1001,0
"1130",6.2574091,51.9601625,837.074186795808,1
"1131",6.259102,52.510273,1001,0
"1132",6.2603502,52.4985543,1001,0
"1133",6.2676149,52.5139456,1001,0
"1134",6.2702929,51.9646106,89.3795960342839,1
"1135",6.270418,52.39097,542.530393824199,1
"1136",6.275853,52.522989,692.308913529176,1
"1137",6.2865382,52.5231644,792.01847315371,1
"1138",6.2882095,51.9648652,246.99510320797,1
"1139",6.292578,51.963562,578.927564412663,1
"1140",6.2947291,51.9578815,182.533341510647,1
"1141",6.312169,52.53206,34.3687747444196,1
"1142",6.3436953,51.9155213,414.672204119865,1
"1143",6.3462733,51.9286979,1001,0
"1144",6.3722771,51.8961479,780.325051021324,1
"1145",6.3805434,53.1653124,191.383503249372,1
"1146",6.410445,52.751022,1001,0
"1147",6.415599,52.161411,508.412205916961,1
"1148",6.4164441,52.1587473,645.531649148913,1
"1149",6.4171729,52.528243,201.518515574102,1
"1150",6.418515,52.519036,401.974809213613,1
"1151",6.4251455,52.70657,185.107816823577,1
"1152",6.438314,52.538039,1001,0
"1153",6.442703,52.36578,150.294559742255,1
"1154",6.4458824,52.7741939,20.1325117835507,1
"1155",6.4588694,52.3671164,148.086153769411,1
"1156",6.4638378,52.3650181,133.239692068773,1
"1157",6.4653193,52.3668734,88.6996594761448,1
"1158",6.466283,52.371773,550.393019579851,1
"1159",6.4680945,52.7190697,70.9371326212024,1
"1160",6.4690456,52.3655564,45.4243326508708,1
"1161",6.4863502,52.8452657,80.0652065196548,1
"1162",6.491099,52.716755,719.224283270676,1
"1163",6.492681,52.723925,1001,0
"1164",6.498713,52.299742,574.442023168869,1
"1165",6.5010896,52.3014154,486.992508862221,1
"1166",6.5016618,53.224251,1001,0
"1167",6.5160359,52.0026501,1001,0
"1168",6.517338,52.710727,495.123362805022,1
"1169",6.5174213,52.8513872,1001,0
"1170",6.5187739,52.115779,849.77605932211,1
"1171",6.519666,53.2368219,74.3955776417189,1
"1172",6.5197866,53.2367637,68.2097554768776,1
"1173",6.5209766,53.2274009,734.19347925786,1
"1174",6.5226962,53.2316449,348.794521166467,1
"1175",6.5258567,52.7666227,1001,0
"1176",6.5311909,53.1842864,1001,0
"1177",6.5415387,52.9832205,142.807243023798,1
"1178",6.5425444,53.2326462,404.53028711943,1
"1179",6.5489461,53.1917364,712.445648667606,1
"1180",6.5552505,53.2158022,752.935705320922,1
"1181",6.5552938,53.1885937,695.107223057891,1
"1182",6.5601303,53.2202359,1001,0
"1183",6.5620417,53.2112218,854.889253433059,1
"1184",6.5649017,51.9877643,607.389752715827,1
"1185",6.5664515,52.2358329,1001,0
"1186",6.5686213,51.9298414,53.2569824018559,1
"1187",6.572122,53.026018,27.6990786555115,1
"1188",6.574909,53.218854,1001,0
"1189",6.580143,53.0136608,610.293981166243,1
"1190",6.580945,53.017544,644.78359221726,1
"1191",6.581646,52.985117,897.700842628309,1
"1192",6.5844111,52.2332915,1010.82325986793,0
"1193",6.585229,51.925619,803.485322825337,1
"1194",6.587375,51.9980612,236.8667639758,1
"1195",6.5967501,52.57499,36.9978211815021,1
"1196",6.599434,52.4088442,1001,0
"1197",6.600371,52.577529,124.814423157871,1
"1198",6.60109,52.5790099,268.281353407873,1
"1199",6.6128082,52.13448,609.324112101866,1
"1200",6.6130406,52.041301,479.789589356672,1
"1201",6.614368,53.221396,51.4340577331064,1
"1202",6.615296,53.225322,105.495877060715,1
"1203",6.615359,53.2138565,334.754518060113,1
"1204",6.6178008,52.5772636,414.970466883591,1
"1205",6.619411,53.231696,96.9359940397571,1
"1206",6.6215012,52.4150638,793.527810533741,1
"1207",6.6242695,53.2384865,706.026902163543,1
"1208",6.6262553,51.9437899,370.68526741949,1
"1209",6.6302161,52.1295025,635.910831982199,1
"1210",6.6386069,52.197473,285.308566155504,1
"1211",6.6513769,53.222572,1001,0
"1212",6.6534891,52.3323381,47.334200373759,1
"1213",6.6571573,52.1779584,1001,0
"1214",6.6616155,52.3530456,940.43109947169,1
"1215",6.66822,52.359855,331.451414383709,1
"1216",6.6768712,52.3504699,23.0803828776455,1
"1217",6.68541,52.368131,368.921031564787,1
"1218",6.7232,51.973027,1001,0
"1219",6.7255694,51.970209,1001,0
"1220",6.7283228,52.1648284,417.771396979506,1
"1221",6.7284401,51.974302,1001,0
"1222",6.7362868,53.162173,875.211649071244,1
"1223",6.7398541,52.6622739,1001,0
"1224",6.7422937,52.1735295,167.723569795234,1
"1225",6.7431702,52.155026,1001,0
"1226",6.7500842,52.1689557,290.331303083675,1
"1227",6.75677,53.1526,98.5192249542673,1
"1228",6.7628934,52.2870722,156.125574999441,1
"1229",6.77032,53.160913,859.109920482312,1
"1230",6.7731974,52.2872694,43.5657162324943,1
"1231",6.77487,52.2826943,96.563748757817,1
"1232",6.7809735,52.4112164,544.361658423818,1
"1233",6.7876249,52.4091725,903.815832768433,1
"1234",6.7942528,52.4008678,755.286057705699,1
"1235",6.8177223,52.2145395,569.002663710707,1
"1236",6.8184689,52.2144059,583.855143320268,1
"1237",6.8343,52.2215,33.0424155534757,1
"1238",6.8358757,52.2187018,46.1281410630058,1
"1239",6.8377078,52.2230951,106.998483006034,1
