"x"
3
4
7
15
16
7
16
7
7
17
11
7
8
17
9
11
11
4
11
5
12
14
11
13
7
11
11
11
13
13
6
2
2
8
4
2
2
2
2
2
2
2
2
2
2
2
4
5
4
7
7
0
7
2
8
7
8
9
7
1
1
12
13
12
16
16
5
11
16
0
1
19
13
1
19
3
21
4
1
24
20
20
3
15
17
21
3
4
22
22
17
22
24
0
22
1
17
23
25
29
0
29
13
31
16
8
1
8
26
30
24
0
34
1
2
22
28
1
23
34
7
8
41
2
30
3
2
25
2
29
26
2
0
1
33
2
16
33
6
2
1
29
23
0
27
14
0
5
7
24
6
7
6
6
20
15
8
25
25
22
0
8
2
1
1
1
1
2
8
8
21
9
21
21
0
22
0
23
5
4
0
4
22
0
26
0
23
5
13
0
6
23
4
0
22
5
23
7
6
17
0
0
8
12
6
10
13
5
0
8
15
6
11
13
18
15
7
14
12
11
10
18
13
8
11
13
10
13
0
7
13
15
16
0
16
14
11
11
5
11
4
11
11
11
10
5
10
9
4
5
9
7
0
7
0
5
10
8
8
7
10
8
8
10
0
0
0
7
7
8
8
6
9
4
6
0
11
4
4
3
11
14
5
5
5
5
8
11
6
6
9
6
0
6
8
10
6
13
13
4
6
7
7
0
6
6
6
0
2
6
9
6
6
6
6
3
3
6
0
3
0
8
0
9
3
3
3
3
3
8
3
3
3
0
0
10
6
3
9
3
5
0
9
5
10
5
3
13
12
7
7
9
0
9
0
12
10
10
1
3
4
15
9
10
8
1
11
11
0
9
21
7
17
17
4
19
13
13
16
19
19
19
20
0
3
19
20
1
3
3
1
17
17
17
5
17
0
17
16
17
14
6
2
15
15
15
13
13
3
6
6
13
8
7
5
0
0
0
3
1
0
0
0
7
0
3
4
7
8
5
3
2
13
2
1
2
0
7
3
4
5
6
3
4
5
8
7
5
2
6
5
5
5
3
5
5
5
3
5
5
4
4
4
4
0
0
0
0
4
6
3
16
19
2
4
4
21
4
5
23
11
5
5
5
17
33
29
33
5
30
5
34
26
5
23
12
3
35
5
23
28
32
33
33
33
33
30
30
29
25
24
18
16
18
